Author,Review,Rating,Restaurant,Location
Daniel Tea,"Love the place, cozy ambient plus live music. This is the first time I visit sarawak, first trial on Tribe food, experiencing the food bit salty but still acceptable for me, taste is good n bit pricey for 4dishes food","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Yu Seng Lim,Nice environment... good local food...intro by friend... worth for trial... especially for those visiting Sarawak the 1st time...,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Kuei-Chiu Chen,"Lepau was recommended to me by the staff of my hotel Pullman Kuching.  I ordered the set meal that came with a local vegetable, two small fish steaks cooked in local spices with coconut milk, and chicken on a plate.  The rice was served in …MoreLepau was recommended to me by the staff of my hotel Pullman Kuching.  I ordered the set meal that came with a local vegetable, two small fish steaks cooked in local spices with coconut milk, and chicken on a plate.  The rice was served in a banana leaf.  The whole meal was so delicious and satisfying and the price quite affordable.  There was a musician playing traditional music.  The whole experience was just pleasant, natural and fantastic.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Marcus Cave,"Amazing food, with fantastic flavour and very generous dish sizes. The service was outstanding with our waiter bring out the uncooked vegetables to explain the difference in the local cuisine. Very reasonable pricing. 10/10 would recommend, a must visit.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Rohaida Musa,"Experience the ethnic of Sarawak delicacies such as ayam pansuh , kampung vege etc inclusive the different type of rice.","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Nazri “Drack” MY,"Great place for exotic sarawak food. Not to forget ayam pasuh , umai and other local favourites","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Martha James,"Service was good, prices were affordable and the food was quite delicious. Would certainly visit again.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Imelda Harry,"Food was good...ambience was good..no complains...food comes out quite fast too. I had steam Siakap with terung asam, kerabu midin, sotong with tepus, chicken pansuh and 2 bario rice..dinner cost me RM163...portion all medium...but can actually feed  5-6 people.","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
JH Yeo,Won't say it's delicious. The only reason I come here is to savour the unique indigenous cuisines. Need to stop myself from coming again cos it's really not so nice,"Rated 3.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Umar Azizi,Amazing food and the Tuak was crisp! Got to try a variety of Sarawakian food and had company that didnt mind walking me through it,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Albert Ling,One of the best experiences in kuching. From the live music (sape) to the food. Delicious and reasonably priced. Don't forget to sample the fried worms! It tastes like burnt popcorn.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Mohd Ghazali Mohd Yunos,Nice traditional food.. Good ambience.. Relax,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Jason Lau,"Decent dayak food. Fried rice, terung asam and pansuh are recommended. Nice local music (instrument: sape) playing in background.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Chin W.F.,Good place to try various Sarawak cuisine. Nice dining environment. Attract local & tourist crowd at night.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Murena Murena,Definitely good place to go when you want to try local Sarawak food.,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Cassandra San,"I like the food, the ambience , the decorations.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
BBQ ALAN,Nice environ.Good place to try some very local native cuisines.,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Azrean Zainal Abidin,One of the best place to eat in Kuching. Its not too expensive and have a variety of foods to choose from. And there is also a traditional sape musician play songs while you're eating.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Weng Lin Tang,"Very very interesting sarawakian food, especially the fermented durian. Wished they had air-conditioning and less flies.","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Natalija Snapkauskaite,Set 2 is great - it consists of pansuh chicken and 2 vegetables of your choice; a great taster for 8.9MYR (10.9 if you choose veggies).Our fish umai was VERY spicy (we asked for less spicy one) and drinks just so …MoreSet 2 is great - it consists of pansuh chicken and 2 vegetables of your choice; a great taster for 8.9MYR (10.9 if you choose veggies).Our fish umai was VERY spicy (we asked for less spicy one) and drinks just so so: teh C was watered down and cucumber asamboi too sweet and not sour at all. The service was superb though and our food arrived quickly. +1 for ambiance,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Rodney AK,Nice ambience. Reasonably priced. Local dishes a must try,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Siti Hazarimmah,FullFastGood customer service …MoreFullFastGood customer serviceFood; have to be good to explore your taste (I'm not).,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
John Law,Good local foods and place to bring friends from WM to try on,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
JC,Food is good and fast but price may be a little steep.,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
チョウShirley,Really good food. First chicken dish was really good. Exciting local juice and local tea were good too.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Caitlyn Ong,Great food and lovely people. Best place to get a full course traditional Dayak cuisine. They even play the sapi music in the background. Decorations spot on.,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Anne Lim,"Nice local food, cozy and soothing live sape performance.","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Terena Tina,Very recommend this restraunt!👍 Quick service and friendly staff👍👍 Foods are very tasty😋,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
ELAINE KHAW,Authentic Dayak Cuisine with soft traditional Dayak music being played live in the restaurant 👍👍👍Also pork-free though I cannot confirm if it's halal. 😁😁😁,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Memei Chuo,The staff are so friendly.. tasty food & price are worthy,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Add D,Need reservation or else there ia no chance to dine it,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Evonne,Nice place for authentic Dayak food. Kind and attentive staff too.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Nazlina Hussin,"A large selection of local cuisine, nice ambiance with entertainment at a reasonable price!","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Lois Gwyn Peter,"If you want to try authentic Sarawakian cuisine, this is the place to go. It’s halal too! The price is very reasonable for the portions. Standard restaurant price, I’d say. The service can be a little slow during peak hours, but nothing too …MoreIf you want to try authentic Sarawakian cuisine, this is the place to go. It’s halal too! The price is very reasonable for the portions. Standard restaurant price, I’d say. The service can be a little slow during peak hours, but nothing too bad. Waiters are always polite during the times I’ve been here. Parking is relatively easy. The place is also very clean and has this rustic sarawakian feel to it. Perfect to bring your non-Sarawakian friends to taste local cuisine.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Kelvin Khor,The food is just so so .. maybe no suitable for my taste .,"Rated 2.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Zainol Ariffin,Nice deco of Sarawak culture and friendly staff.. food was beyond expectation and delicious,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Lindsay Svendsen,Beautiful restaurant with nice ambience. Delicious Sarawak cuisine at reasonable prices. Would go again.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
dils ab,Good authentic tasting food and friendly staffs. Service is quick too and the restaurant is cosy,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
car junk,Just walk in for dinner...full house...no full house sign/note at the main entrance...wasting in queue,"Rated 2.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
alexson lai,Wonderful place. Nice view. Food delicious,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
MC Loh,"Friendly staff who're also reasonable and helpful. Great place to try Dayak food without going into a village. If you don't know what to order, just ask for help from the staff.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Ezra Amell,"Reception just nice, but food really like itRecommended.. price Reasonable","Rated 3.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Aida Sharmila,Hospitality very good. I loved the dishes but do hope to have more varieties of dish set😘😘,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
JC,"Brought my family here few months ago. Food was a little salty but flavours are great so I'm still giving 5 stars. Price is a little more than what I expected, although the ambience and service make up for it. Definitely would recommend …MoreBrought my family here few months ago. Food was a little salty but flavours are great so I'm still giving 5 stars. Price is a little more than what I expected, although the ambience and service make up for it. Definitely would recommend Lepau Restaurant to anyone who wants a taste of Sarawak native cuisine. We definitely enjoyed the meal!","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
syazniabot,"'Out of this world' delicious food..Authentic Sarawak cuisine,cozy atmosphere,friendly staffs..and they only use halal ingredients too..","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Sheila Yeoh,"Have always frequented this place with friends, family and visitors whenever we're craving for authentic Sarawakian food. A good place if you're with a medium/big group as you can order more dishes for sharing. Advisable to call ahead and …MoreHave always frequented this place with friends, family and visitors whenever we're craving for authentic Sarawakian food. A good place if you're with a medium/big group as you can order more dishes for sharing. Advisable to call ahead and book as they can be very full at times. Personal favourites are the Pansuh Chicken (noticed they have a traditional looking fireplace where they place the bamboos) and the Lepau Special fried rice/ Kueh Tiaw. The Fiona Calamari is also pretty good. My friends loved their umai and tempoyak as well. Drinks wise we've always enjoyed their unique tree bark tea, don't think I've seen it sold anywhere else. Would suggest dinnertime as a better time to go as it's cooler, and because their fairy lights also make for some very nice photos. Overall a lovely family friendly restaurant for a satisfyingly good local meal.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Curry Khoo,Amazing local authentic foods and environmental.,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Chrisanne Chin,Delicious indigenous cuisine. Authentic Kayan cuisine.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Garry Chow,"Delicious tribal dishes, fast speed and friendly staff. More training for the serving staff would make the experience spectacular. 😊","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Janson Bong,"Generally, this is a very good restaurants for family dining and good ambience. The food was very good so far. The only problem is with the outdoor seating that is closer to the end of the roof. Even with light drizzling can get you wet. …MoreGenerally, this is a very good restaurants for family dining and good ambience. The food was very good so far. The only problem is with the outdoor seating that is closer to the end of the roof. Even with light drizzling can get you wet. Especially with limited capacity during the RMCO period, it is very difficult for them to change your table too when it starts raining. Perhaps it is a good idea for them to have some backup plan to resolve this issue if it happen, and it is an unusual rainy season of late.","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Corrado Barbero,"Just finished dinner, I had creamy buttermilk chicken, my wife had catfish, both with ""brown"" rice, very good and fresh tastes, very quick service, well done! Halal but they serve beer if you want. Generous portions.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
美実,Delicious halal local cuisine in Kuching,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Ong C,"Nice setting. Not local street food, but Authentic Sarawakian dishes.","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Calvin Daud,Nice place to dine in & the staff who are working there are charming,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Bilkis Abd Aziz,Lovely dayak cuisine. Nice ambiance. Beautiful decor,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Caleb Woon,"Great place with good ventilation, not hot in the middle of the afternoon..Nice atmosphere for it's given price point..","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Afif Badhrulhisham,Good authentic Sarawakian food!,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Nur Syazwanee Hadi,Price is average bit food is nice if you want to try local flavours dishes.,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Anthony Lau,Very decent price n yummy food,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Edeline Jeply,Food was ok as the taste are a bit salty.,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
ahmad idzham,"Brought my friends from KL to eat here. The staffs are very friendly. They even get our order fast since my friends need to catch up with their flight. Food are nice. We tried their Pansuh set, it was spectacularly delicious. Will come again soon!","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Venetta Norman,Superb food. All traditional food can get here.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Rohith Menon,Awesome sarawakian food + beer + tuak. Made friends with the owner very friendly guy. Definitely a must try,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
batov zm,"OMG ..too delicious. Sarawak local dishes , butter chicken, malay dishes also available","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Bastek Anonim,"Great food, we have been here twice. For our daughter sweet and sour chicken and bamboo chicken were perfect. We had whole curry fish (expensive: 90 RM, but delicious and more than enough for two). Next day we ordered buttermilk shrimps: …MoreGreat food, we have been here twice. For our daughter sweet and sour chicken and bamboo chicken were perfect. We had whole curry fish (expensive: 90 RM, but delicious and more than enough for two). Next day we ordered buttermilk shrimps: first serving was absolutely delicious but when we ordered another plate this time they were not peeled at all, so had a lot of hand work and the taste was unfortunately not that perfect. Also the local wine was mediocre at best: had a strong taste of yeats - not yet fully fermented... You'd better stay with Tiger beer... We can honestly recommend this place!","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Ruzanna AB,They serve Sarawak lauk with good ambience. You can call to reserve a table. The restaurant is only open a few hours for lunch and a few hours for dinner. It is closed on sunday.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Linda Teh,Good food and reasonable price,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Lina Eryani,"The traditional dishes this restaurant serves are the best I have ever eat. We ordered 2 main dishes, brown rice and salad. All dishes were very delicious. The service was great even though the restaurant was packed. This restaurant is very …MoreThe traditional dishes this restaurant serves are the best I have ever eat. We ordered 2 main dishes, brown rice and salad. All dishes were very delicious. The service was great even though the restaurant was packed. This restaurant is very popular and you may need to wait to get a table. Make a reservation if you can. Very reasonable prices. Don't miss this restaurant if you are in Kuching. Tasty food and an amazing introduction to local cousine.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Noog MC,"As this was our first time, we asked the waiter for their recommended items and ordered that. All dishes we got were amazing. We arrived about an hour before their mid-day break and there was no wait. …MoreAs this was our first time, we asked the waiter for their recommended items and ordered that. All dishes we got were amazing. We arrived about an hour before their mid-day break and there was no wait.Also, popular for large tour groups as we saw a few groups.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Supang Ucho,"First of all, its totally not possible not to like this place because the staff were super duper friendly since the first step u walk in. The foods were delicious too, at affordable price and quite the serving. The staffs keep on attending …MoreFirst of all, its totally not possible not to like this place because the staff were super duper friendly since the first step u walk in. The foods were delicious too, at affordable price and quite the serving. The staffs keep on attending to our requests to make sure the visit was worthy, especially for big eaters like me. Would surely visit this place again.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
AKTIHASUM SDN,Perfect place to bring overseas or foreign guests to dine to taste authentic Sarawak food. They have a variety of local dishes as well as popular dishes like buttermilk prawns. Love their tuak and tapai ice cream. Highly recommended !!!,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Jessica Wong,"This traditional restaurant was recommended to us by a Indigenous tour guide and we decided to visit one afternoon for lunch.The ayam pansuh (chicken in bamboo) was a homely comforting dish. Fish umai was …MoreThis traditional restaurant was recommended to us by a Indigenous tour guide and we decided to visit one afternoon for lunch.The ayam pansuh (chicken in bamboo) was a homely comforting dish. Fish umai was interesting, and midin vegetable is a must-eat in Sarawak :)The bario rice was perfect too.Highly recommended to those who wants to experience unique and local foods!","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
St Gallen,"Local cuisines are good.But sambal for ulam-ulamans are way toooo DRY, SALTY and LESS belacan. …MoreLocal cuisines are good.But sambal for ulam-ulamans are way toooo DRY, SALTY and LESS belacan.Try to avoid the whole fish dishes, VERY EXPENSIVE as per 100 grams.The table are too SMALL to serve 3 - 4 customers with 3 - 4 dishes.","Rated 2.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Cindy Megasari Djauw,Very nice local Dayak food 👍👍👍,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Shenny Syeril Mike,Foods all nice! Good ambience.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Azrena Mohd Noor,"We wanted to try the local Sarawak food and was recommended this place by a friend.  The food was superb.  We weren't too sure what to have and asked the friendly staff what most of the items were.  We ordered the Stir Fried kantan with …MoreWe wanted to try the local Sarawak food and was recommended this place by a friend.  The food was superb.  We weren't too sure what to have and asked the friendly staff what most of the items were.  We ordered the Stir Fried kantan with mixed cili as the appetiser- I loved this.  A combination of the sweet onions,salty anchovies,  fragrant bunga kantan and hot chillies.  For mains:  steamed fish with Asam eggplants - this had a very mild sour taste.  However,  if u eat the Asam eggplant,  you will be able to get the sourness from there.  Not spicy at all.  We also had Daun Ubi Gosok with Tepus. I was informed that tepus is the centre part of a type of flower. I was expecting the dish to be bitter... But it wasn't.  It was really nice.   Finished off with dessert... Ice cream with Tapai. This was Nyum!  We also had the butter chicken. We were very happy with all the dishes.  Would be visit Lepau again if we happen to be in Kuching? YES!  😁","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Adrian Yeoh,Good ambience and friendly staffs,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Tommy Lim,"Nice ambient to have your dinner, hangout with friends. I noticed lot government agencies coming here too. The food is served in quite fast, I love to have its sotong chilli, rice wrapped in banana leaves, and umai. Oh ya, the waiter is so friendly and helpful as well.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
유리이,"Nice, authentic traditional Sarawak food in cute setting. Had ayam pansuh and some veg. Not sure what it's meant to taste like but it was worth going to.","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
kahhoe cheng,Great atmosphere. The food is served in good quality. Try asking for local dishes instead of going with what you know is safe. The wait staffs were friendly and helpful. I like how they prepare hats for the customers as prop to photoshoot.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Donny Lau,"A famous restaurant serving Sarawak ethnic menu in town. The decor is quite authentic, which attracts many foreign visitors. The food is remarkable also even for a local like me. Some authentic food I've tried here worth recommendation like …MoreA famous restaurant serving Sarawak ethnic menu in town. The decor is quite authentic, which attracts many foreign visitors. The food is remarkable also even for a local like me. Some authentic food I've tried here worth recommendation like Umai, Chicken Pansoh, Tempoyak (fermented durian), steam fish, Belacan Midin (fern), and don't forget to order your Bario rice wrapped in leave for a total ethnic dining experience.","Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
YJ Koh,"So happy we managed to dine here! The prawn umai, tempoyak petai ('stinky beans' in fermented durian paste), cangkuk manis with egg, and bario brown rice were all wonderful. Definitely hope to return to try the rest of their menu - the set …MoreSo happy we managed to dine here! The prawn umai, tempoyak petai ('stinky beans' in fermented durian paste), cangkuk manis with egg, and bario brown rice were all wonderful. Definitely hope to return to try the rest of their menu - the set meal in particular seems like a really good deal.Quick service but reservations are definitely necessary for big groups - otherwise, be prepared to wait or be turned away","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
MiloMantak Jr. (Prince Jr.),The place to bring family and cople luch or dinner,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Kuang Hong Chuang,"Nice ambient to have your dinner, hangout with friends. I noticed lot government agencies coming here too. The food is served in quite fast, I love to have its sotong chilli, rice wrapped in banana leaves, and umai. Oh ya, the waiter is so friendly and helpful as well.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
David Ooo Haa,Nice place.Nice food.Friendly staff.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Zamridil Diah,Local or ethnic food available here. Good staff.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Stuart MacDonald,"Very friendly staff and great food. Waiters have good recommendations for the unusual traditional Sarawak dishes.The tuak is really good, definitely worth trying!","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Kk Koh,"Food was great and the price was very affordable.  RM80 for 3 adults.We tried the pansuh chicken and the wrapped brown barrio rice for the very first …MoreFood was great and the price was very affordable.  RM80 for 3 adults.We tried the pansuh chicken and the wrapped brown barrio rice for the very first time.  Rice was healthy and a little starchy but tasted good.  Chicken stuffed in bamboo stick cooked over open fire was tender with strong flavour of ginger, galangal, lemongrass and other spices.  Gave me the impression of clean taste and not oily.Belacan ladies finger was spicy with lot of flavours.  Went well with the rice.Prawns Fiona (Tepus) were crispy with sweet and sour sauce.  It was deep fried with tinge of ginger flavour.  You actually can eat the prawn without removing the shell.  Very crispy.Vegetable sweet corn soup was not as creamy as it should be.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Teck Wei Chin,My first time having ibanese food and it was good.. will definitely come again if I happened to be in Kuching again.. but make sure to book for a table before going especially during peak hours!,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Rafe,The Pansuh Chicken and The Spicy Thai Chicken are just nice. Antique and beautiful decoration. Food and drinks are all reasonably priced. Overseas tourists have a must to pay a visit here. It can surely tickle your tastebuds. I guarantee you will be reminded of your grandmother's recipe.,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Rahayu Zulkifli,"Nice ambience and great food. We had the brown bario rice wrapped  in itun sip (a kind of leaf), buttered  prawns, ayam pangsoh, 2 vegs (midin and cangkok manis) & terung asam. They were all scrumptious. Highly recommended.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
simon lajak,1st time try.. Delicious food,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Daniellie Matu,Unique traditional restaurant serving local foods which comes with variety of dishes. I have ordered Umai for my friend from Peninsular to taste and they love it so much. Price is okay,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Charis Koh,Place serving tribal Sarawak food. Super delicious. Really enjoyed this meal. Ayam (chicken) Pansuh was so tasty and comforting. The chicken was so tender and the broth a perfect accompaniment to rice. Lady fingers in belacan was amazing. …MorePlace serving tribal Sarawak food. Super delicious. Really enjoyed this meal. Ayam (chicken) Pansuh was so tasty and comforting. The chicken was so tender and the broth a perfect accompaniment to rice. Lady fingers in belacan was amazing. The belacan was so good. Do try something cooked in belacan! Fiona prawn was tasty as well. Didn't like the creamy corn soup much. Bario brown rice wrapped in leaves had the aroma of the leaves and was yummy on it's own as well.This is a non air conditioned place but there are fans. Place is decorated with tribal vibe feels with Sarawak music playing. Really nice:) service is good and friendly and food arrived super quickly!A definite must try in Kuching,"Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Melissa Kong,"Super popular Kayan food restaurant in Kuching, and well worth visiting!  I particularly like the kedondong kerabu salad. Fast service and excellent delicious food, and also sweet chill vibes. I love coming here with my family.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Shahmat Dahlan,"Best place to get authentic orang ulu food. We had cangkuk manis, pansuh (chicken baked in bamboo, has a nice sweetness to the gravy) and another terung Adam (or some would call it terung dayak) fish soup, I might actually got it wrong for calling it a soup though.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
A R,"Food is excellent, amazing balance of flavours. Great place to try local food and definitely worth coming back to. Tried the chicken pansuh, midin belacan, ubi gosok with tepus and smoked fish with terung asam soup, all were good.","Rated 5.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
Sarah Lasung,Definitely a must visit if it is your first time in Sarawak and will not have a chance to visit Miri (Orang Ulu hub). …MoreDefinitely a must visit if it is your first time in Sarawak and will not have a chance to visit Miri (Orang Ulu hub).This restaurant serves food from the Highland people of Sarawak (jungle food!) and is quite a good representative of the food culture. Enjoy!,"Rated 4.0 out of 5,",Lepau Restaurant,"99, Jalan Ban Hock, Road, Kuching, Sarawak"
