Author,Review,Rating,Restaurant,Location
Van Nguyen,Beautiful 🌹 and very romantic ambianceFood a bit pricely 😁,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Ken Bywater,"A nice ambiance, design and location. Complimentary car parking available. A greeter is available in the lobby to guide you through. Service is attentive efficient and unobtrusive. House wine is adequate. Being a photogenic location staff …MoreA nice ambiance, design and location. Complimentary car parking available. A greeter is available in the lobby to guide you through. Service is attentive efficient and unobtrusive. House wine is adequate. Being a photogenic location staff seem well versed in where you should stand for best back drop when taking your photos. Whilst food menu is OK the drinks menu could do with an overhaul as it seems incomplete. It has two levels neither of which are adequately shown or discussed on their website. Prices reflect the location experience.","Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Liyana Nia,Super great view and I love the fact that its cozy and small. Lobster was amazing. Definitely somwhere you go to only for special occassions considering the pricing. Service was ok. There's also ample parking next to the building for rm15.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Kean Ng,"Beautiful food presentation, Penang hill chicken is the best!!","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Kat,"Nice place for a drinks or dinner. We reach there early, have a cocktail before dinner. The view is not really awesome, but the foods really good. The oyster are fresh, the fish melt in your mouth. Would definitely coming back. …MoreNice place for a drinks or dinner. We reach there early, have a cocktail before dinner. The view is not really awesome, but the foods really good. The oyster are fresh, the fish melt in your mouth. Would definitely coming back.Food : 5 starsEnvironment : 4 starsValue for money : 4 starsWorth to try : 4.5 stars","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Leonard Lee,"Loved it, exceed my expectations, good food with nice and polite waiters. And the view is just beautiful, do book/ reserve a table first if you would like to try.  I celebrated my birthday at here, still I am speechless, no bad review this time. Keep up the good work and looking forward to go again. Happy eating everyone","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Kent Chin,"Staff Attitude is very bad!!She tried to force us to order the set menu!!But we as a small eater we usually go for ala carte.. …MoreStaff Attitude is very bad!!She tried to force us to order the set menu!!But we as a small eater we usually go for ala carte..We requested ala carte menu, she said she need to check with the chef first..And she brought the ala carte menu with and left it on the table unwillinglyOur mood was spoilt..We order our dishes and drinks but she still try to push us Mineral water(over priced)...The bill end up RM5002 starters 2 mains...Octopus salad RM70Lobster bisque RM90 (soup)Salmon RM120+Tubot(Fish) RM130+No dessert at all!!Plus 16% charge!!!This kind of price and service isn't worth it at all!!Please do not go to this restaurant!!If u don't want to make your special day disappointed.Lousy lousy lousy lousy lousy lousy lousy lousy lousy lousy lousy lousy lousy lousy!!!My advice to the restaurant: Please close your shop! Nothing can be improved!","Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Kenny Gan,Was here for a team dinner. Service was good. We managed to get a good view being able to view both the twin towers and the exchange. No parking in the building. Valet parking is available and for free above RM100. Expecting to return for personal event.,"Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Aram Ham,"Nice view, excellent food, and friendly staffs.Recommend for special dinner.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Hans Salim,"The place is good, and it’s not crowded. We had a seat in the lounge area instead of bar, but you  an still go out to have a look at the scenery. However, please don’t have too high of a hope on the view as it’s mainly buildings. …MoreThe place is good, and it’s not crowded. We had a seat in the lounge area instead of bar, but you  an still go out to have a look at the scenery. However, please don’t have too high of a hope on the view as it’s mainly buildings.We enjoy the food, but it’s a tiny bit salty.Would recommend this place for large groups for special occassions","Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Irene Cheah,"Overrated for the kind of food quality and service served, not value for money. Besides the nice skyline view, nothing to shout about, price is not reasonably for that kind of food served. Waiter n waitress  are not friendly, no smiling and interactions. Not recommended at all, look for other skyline restaurants.","Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Dong Fung,the restaurant is located on the top of a building in the city center and offers you a very nice view over Kuala Lumpur. it is therefore a good place to surprise your girlfriend or your wife with a nice dinner.  overall a cool location for a nice dinner or just to have a drink to enjoy the view from the rooftop.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Nevsa Latore,the restaurant is located on the top of a building in the city center and offers you a very nice view over Kuala Lumpur. It is therefore a good place to surprise your girlfriend with a nice dinner. the price is affordable.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Haslina Azlan,"the restaurant is located on the top of a building in the city centre and offers you a very nice view over Kuala Lumpur . it is therefore a good place to surprise you girlfriend with a nice dinner. great food,  friendly services,  excellent environment and the price is normal not too expensive not too cheap.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Adrian Yong,Really nice rooftop ambience and great photo opportunities. Service was just passable for a reasonably expensive restaurant as this. Food served was good but the wine service was below par despite the corkage charge (RM100 for champagne and RM80 for wine).,"Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Wai Loon,"Great night ambience with rooftop view overlooking Petronas  Twin Towers, Pavilion and TRX in one panaroma view. Seafood was fresh. Staffs are attentive and professional.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Bennylita Eysa,"overall a cool location for a nice dinner or just to have a drink to enjoy the view from the rooftop. good place to surprise your girlfriend with a nice dinner and view. it was a pleasure visit, food was superb and service was super good as well.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Optimistic LadyBoss,"Cielo Sky Dining and Bar is one of the best places I’ve visit in KL. Their reception is top notch. Not so big place, but has more than enough staffs to attend to you. Cool music to keep you chilling. Although, the food was quite high priced, but it’s worth it. Highly recommended for a date. Trust me, you would love it.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Acik Beder,Great atmosphere and amazing food. Price is affordable and unless you're planning for a full course meal then bring a thick wallet cuz it'll easily run you 400++ per pax. The view from the rooftop gives you a rundown of how close by every …MoreGreat atmosphere and amazing food. Price is affordable and unless you're planning for a full course meal then bring a thick wallet cuz it'll easily run you 400++ per pax. The view from the rooftop gives you a rundown of how close by every landmark in the city actually is.The parking is through valet and free when you spend 100++. Instagrammable ambience and absolutely a must visit at least once a year with the rotational menus.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Joyce Ng,We like the ambience of the restaurant and was please with the service too. But the food was not up to our expectation with the price we pay. Portion was small and nothing wow us at all. …MoreWe like the ambience of the restaurant and was please with the service too. But the food was not up to our expectation with the price we pay. Portion was small and nothing wow us at all.You may drop by for a drinks at their lounge but if you looking for awesome seafood then no.,"Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Nur hidayah,"Everything was smooth, from the valet parking until the end of the day. The staff was super friendly, helps to take picture btw 😂 and make sure everything was perefect. …MoreEverything was smooth, from the valet parking until the end of the day. The staff was super friendly, helps to take picture btw 😂 and make sure everything was perefect.The food was affordable and delicious 👌🏻👍🏻The view is so breathtaking (got the klcc view table)👀Recommended for a romantic dinner","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
lee thean hock,"AN UNFORGETABLE EXPERIENCE!!I must confess i was  not particularly impressed over the food nor ambience. …MoreAN UNFORGETABLE EXPERIENCE!!I must confess i was  not particularly impressed over the food nor ambience.Our party was sat near the open grill/ kitchen area which was very unpleasant as the cooking smell covered all over us n our clothes.There was too much oil for the monkfish. As for freshness n accompanying veg, i have tasted better. The side bread was cold n hard. It could have killed someone if its thrown at. However, the bomb alaska desert was quite reasonable.Overall the ambience sucks. No big deal with all the big fuss abt rooftop dining etc. Makes hardly any noticeable difference.Frankly with the quality of food n the price, i felt somewhat ""cheated"". Disappointing for a fine dining experience n destination. I have tasted better.Thank you","Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
wala'a bisharah,"This is the perfect place to celebrate!!!We all had fun and joy we decided to do a birthday party    they have indoor/ outdoor setting, you can bring your cake with you but you must have dining in, the view and the service was more than great .. thank you we are happy and must to come again ASAP❤️","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
ChooiKim Teh,Very nice restaurant setting with sky light views. Attentive service staff & food is well prepared. Service starts from reception with welcome drink.They gv me a pleasant surprise puding to wish my birthday. 😍,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Gilbert Crosier,"overall the cool location for a nice view in KL, it is therefore a good place to surprise someone with a nice dinner or just have a drink to enjoy the view from the rooftop :) #recommended","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Andrew,Quite a nice view for this rooftop restaurant. They have an open air dining area with a pool. Great food and attentive servers. Good for romantic dinners and corporate events. Prices are at the high end. $$$$$,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Russell Ting,"Service was excellent, and the food was perfectly cooked with very fresh ingredients. Flavorful and worth the high price. View and atmosphere was memorable as well, had a great time. Highly recommended.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Matthew Mea,"Perfect place for special occasion if you're willing to spend more. Diamond clams bowl for starters, Loup de Mer and Spaghetti Boutargue Cire D'Abeille for mains and Vietnamese coffee cake for dessert. Waiters and waitress are very attentive. Definitely will come back for more.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Zulkarnain Hamidy,Excellent Rooftop Views and Superb Food.It was our first time here and the restaurant has an excellent view of Kuala …MoreExcellent Rooftop Views and Superb Food.It was our first time here and the restaurant has an excellent view of Kuala Lumpur's skyline. Ambience is great for a romantic dinner for two and food is made to perfection. Our lobsters and scallops were succulent and very tasty.Definitely a 5 star restaurant..,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Jane Goh,"Food is ok. And love their signature cake!!! We enjoy our dinner till half way, and it’s raining. Hopefully they can improve on their faci. As we did get wet when walk to washroom.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Anh Tu Sam,Excellent food. Wonderful ambience. Liked it much more than places such as troika etc.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
julien valentin,"Great place and view!Food is good and nicely prepared /presented. …MoreGreat place and view!Food is good and nicely prepared /presented.Staff is really nice and supportiveUnfortunately, it remains a bit pricy for the city.","Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Renne Liew,"Nice ambience dine in sky rooftop restaurant, fresh food and good ingredients, romantic place for couple 💕@100520💕@Sam Lam","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Louisa Mahardi,"Our special occassion dinner here was topnotch. Wine was served before we head up. The rooftop atmosphere was perfect, service was great, food was nice. We thought that the place is spacious, while actually its quite finite. …MoreOur special occassion dinner here was topnotch. Wine was served before we head up. The rooftop atmosphere was perfect, service was great, food was nice. We thought that the place is spacious, while actually its quite finite.View was great - only if we can see full KLCC tower, that would be our hot pick rooftop resto.   Keep up the good work!","Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Emily Lowe,"Located on the fringe of Changkat Bukit Bintang, Cielo offers one of the most cosy and romantic rooftop dinner venue (24th floor of Vida Bukit Ceylon), that overlooks not one, not two, but THREE Kuala Lumpur landmarks: KL Tower, Petronas Twin Towers and The Exchange 106 (TRX).","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Alicia Tsh,"Hand over the car to Jockey, but they parked at roadside. Very disappointed when we walked down to claim the key, they ask us to take our own car right in front of the cross road where it's dangerously parked. Main course were over rated, appetizers is much better than main course miraculously. The birdie is fairly good.","Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Fara Iskandar,"I love their services. And the food is quite nice, suite my palate. The environment is very nice, suitable to have a date or gathering here.","Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Rajni Selvaraj,"Fantastic ambience, great rooftop view, the food was second to none...i would definitely go there again","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Eric,"I'm sorry for given 2 stars .to be honest as a fine dine restaurant are not allow flip flops ,short pants and t shirt .. i got an explanation from the manager but its doesnt matter 2 different area.. is still same restaurant..I hope you guys stick with the dress code..","Rated 2.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Ken Lim kee heng,Good ambient n served good cuisine.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Kristina Sidorenko,"The service i have ever seen. It quite expensive, but you know for what you pay. Amazing view and delicious food!","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Jimmy Chong,Nice ambience. Nice food. Nice view. Recommended for a romantic dinner.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Jacky Cheng,Bad service. Not a good place to go. I’m forced to move from my table to another just because the next guests came early. Truly disappointed.,"Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
jethro ng,"Nice environment, friendly staff","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Anna M,"Unfortunately we were busy with our dinner, that I forgot to take pics of food. But trust me this place definitely worth you to come. We had dinner by chief it was 5 dishes with wine pairing. All we’ve tried was extremely delicious and hard …MoreUnfortunately we were busy with our dinner, that I forgot to take pics of food. But trust me this place definitely worth you to come. We had dinner by chief it was 5 dishes with wine pairing. All we’ve tried was extremely delicious and hard to choose one favorite dish. Also I love atmosphere,interior,music and this view. Highly recommend this place especially for romantic dinner","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Shino Sky,"Nice view, food is great. Quite a romantic place to drop by.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Nico Sassolini,Very short alla cart menu. Location very nice,"Rated 3.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Emily lal,"Probably the most romantic Dinner Place in KLA beautiful view, a hospitable team and culinarily “a cut above”. …MoreProbably the most romantic Dinner Place in KLA beautiful view, a hospitable team and culinarily “a cut above”.Cielo doesn’t define itself as fine-dining but surely rubs shoulders with the upper dining scene of KL.As you enter, you’ll approach the bar, beautifully set in scene with an impressive light feature. More importantly, the drinks are done properly (Dry Martini and feeling like a Bond Girl? YES PLEASE!) I highly recommend to end your evening with a digestive there.The upper floor is a sleek yet romantic dining floor with an open kitchen. (I love seeing the chefs orchestrating their dinner service in a calm & composed manner)This is the place to bring a special someone for a dinner treat! Will surely be back.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Andy Chan,Good place for drink. But the food is pricey and seafood was not fresh.,"Rated 2.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Micky “MickyPlays” Private,"One of my most memorable dinner experiences. The waiters were extremely nice and were helpful with pairings with my food. The view at night was to die for so, definitely an amazing place to enjoy a few drinks with a loved one or friends while taking the view in. Will definitely come again when the time comes","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Arjine Chia,Very bad experience service very rude. Food not nice so expensive .,"Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Amanda Loong,"Great food and view of Kuala Lumpur skyline. Very romantic ambience plus our waiter was detail oriented with his recommendations.However, we were disappointed by how we weren't given our complimentary …MoreGreat food and view of Kuala Lumpur skyline. Very romantic ambience plus our waiter was detail oriented with his recommendations.However, we were disappointed by how we weren't given our complimentary Anniversary dessert when I have clearly stated 'Anniversary' for our 'reason of visit' and noted it down during the booking. The service crew seemed to haven't been notified about it too. If this was done right, it would have easily gotten another star from us in the rating.","Rated 3.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
saidatul nurlin,"The worst service ever for a sky dining restaurant.So disappointed with the service from the waitress. Especially this one Filipino woman staff u have she’s very rude. Not even a smile not a even a word of thank …MoreThe worst service ever for a sky dining restaurant.So disappointed with the service from the waitress. Especially this one Filipino woman staff u have she’s very rude. Not even a smile not a even a word of thank you from her & the others after we finish our dinner there. Don’t judge us from the appearance.  It’s not like we don’t have money to eat there. We just want to have dinner with a nice view. But because of the unfriendly staff we are so turn off with the restaurant. We as a customer actually helping ur boss to pay ur monthly salary, so don’t act like u own the restaurant and be arrogant. Very disappointed.","Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
RuckingGood Rugby,Fine dinning over looking the city. Chilled and relaxed for a romantic dinner. Just wow,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
The Lady Ester House of James,We really love the safron seafood butter its so different. The lobster and the salmon taste very good. Amazing view!! The service very friendly from bella and akmal,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Hafiz Moon,Good ambience. Good food. Amazing view.,"Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Alicia Yap,"Had a bad experience even before go and try it. Call to make a reservation, everything confirmed and received their confirmation of the reservation too. Few hour later, received their call again and informed that actually the slot that I …MoreHad a bad experience even before go and try it. Call to make a reservation, everything confirmed and received their confirmation of the reservation too. Few hour later, received their call again and informed that actually the slot that I booked fully booked, and ask me to change the slot to either earlier or later? By right should not take any reservation and tell me at the first place when I make a reservation not after confirmed everything and told me the slot is not available. End up the staff told me, if I insist to take  that slot, I still can go.....So....not fully booked now? Or will simply set a table at the corner for me? Super disappointed on such a customer service from Cielo.","Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
bartrafa1,"The place is definitely more upmarket compared to the rest of the area on the ground level. The service is attentive but lacks a decent command of english which you would expect from premium restaurants. Food presentation was of a good …MoreThe place is definitely more upmarket compared to the rest of the area on the ground level. The service is attentive but lacks a decent command of english which you would expect from premium restaurants. Food presentation was of a good standard. I had scallops for starter and although rather small, they were tasty. For main, I have ordered a steak and it was cooked well together with some decent potato puree and 2 pieces of grilled vegetables. What clashes a bit is IKEA place mats in the lounge and the fact that I was asked to post a review by staff... not something you would expect from MYR 300 per cover. Overall good but certainly room for improvements.","Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Jason,Skybar cum restaurant specialising in seafood cuisine. Food variety and quality is average. Ambience is nice though. The place has two floors and is generally airy with a good view of nearby KL and KLCC. Parking can be a hassle as there's limited parking.,"Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
ZERO BrandCard,"Great view but food was so so.... Bitter and fibrous veg, very small portions of fish. I sat at a table with high chairs, but the deck-like wooden floors would creak and move everytime someone walks beside our table, making it a very  wobbly dining experience.... but the view was good.....","Rated 3.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Alice Lee,"Steak was overcooked, it was bitter and dry hence I can’t have more than half of the portion. …MoreSteak was overcooked, it was bitter and dry hence I can’t have more than half of the portion.The so called free parking downstairs is actually not free. I wanted to tip them after the dinner but end up those valet guys shouted at me and acted unbelievably rude when I wanted to get my car.","Rated 2.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Darren,"I went here for drinks with some friends on a Friday evening around sunset. It's situated quite high up on the 23rd & 24th floor of a building. The location is excellent. It's at the top of Changkat in Bukit Bintang, just across and far up …MoreI went here for drinks with some friends on a Friday evening around sunset. It's situated quite high up on the 23rd & 24th floor of a building. The location is excellent. It's at the top of Changkat in Bukit Bintang, just across and far up above Havana. We had reservations, and there was a friendly hostess waiting on the ground floor entry to give us a welcome shot and get us onto the elevator. The bar was very stylish, with fantastic views. The service was prompt and polite. We only had a couple drinks and didn't order food, so I can't comment on much other than the place and service, which were both very good.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Anthony Piti,"Menu is mostly seafood, but Cielo's has the best steaks, IMHO. Fabulous views of the city and great service all combine to make Cielo's one of our favorite KL restaurants.  We highly recommend it.","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Pi Mi,It's High Place Situated Next To Changkat. Two Small Floors 1. For Drinks(With a Bar) 2nd For Fine Dining. We Got a Welcoming Drinks. Nice View. Bit Overpriced. But The Best Part is The Staff. Their Behavior & Service Are Great. I Would Definitely Like To Go Again.,"Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Kings Lee,"The food taste bad.1. Pasta …MoreThe food taste bad.1. PastaWe ordered an expensive pasta, almost RM100. Expected the noodles were freshly made by them, but it turned out were those ready made package pasta from supermarket.2. LambThe lamb was burnt in outside and it is tasteless.Oyster, pasta, lamb and bombe desert for 350++ were totally not worth it. Amazing view with poor food quality. Will not come back for 2nd time.","Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Toby Rosen,"Absolutely abysmal. Service was terrible from beginning to end. Food was mediocre at best. Does not accept Chase credit cards. Server John was great, but FOH staff including Ivy were very rude. Avoid!","Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
ng jing wei,"Great view, great kitchen. Really a nice place to start your evening. Enjoy some of the seafood dishes and wines. And the view over KL city center is really breathtaking","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Badr Bouayad,"We had our anniversary there and it was just perfect, it could not be better ! The food was very tasty, the service is excellent and affordable for this standard. The view is also very nice. We definitely recommend this restaurant !","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Tang Waikit,"So disappointed service last night. Mood spoiled by Ur waitress, so rude, unfriendly, impatient and impolite! Please train Ur staff well, u know ur price are not cheap!","Rated 1.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
olivier Magail,Very nice place. Good atmosphere. Very professional service. The food is classic but very good.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
zacce akerman,"Great view, great kitchen. Really a nice place to start your evening. Enjoy some of the seafood dishes and wines. And the view over KL city center is really breathtaking","Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Yasa Hossain,Nice place to have a romantic dinner with drinks,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
vincent,Lovely place for a romantic dinner. Staff very attentive. Food beautiful as well as tasty. But expect to.pay for the priviledge,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Andreas Koenig,Breezy rooftop alternative to the bustling Changkat Life. 🍹🍸🍷🐟🦐💯,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
K Zed,Lovely place for a romantic dinner. Staff very attentive. Food beautiful as well as tasty. But expect to.pay for the priviledge.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Wilson Loo,Very good food and service.,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Oli Holmes,Had a lovely meal here.. service was superb and a nice relaxed atmosphere and what a View! Definitely worth a look! 👍👍,"Rated 5.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
Konstantin Nikov,"Good food and service. A bit overpriced though, in my opinion.","Rated 4.0 out of 5,",Cielo KL,"23-01, 1D, Vida, 1D, Jalan Ceylon, Bukit Ceylon, Kuala Lumpur"
