Author,Review,Rating,Restaurant,Location
Huegesh Marimuthu,"Nice ambience. Nice to place relax and chill out. The food is on the pricey side.Breakfast platter was nice. …MoreNice ambience. Nice to place relax and chill out. The food is on the pricey side.Breakfast platter was nice.Never order the churros, it is so bad.The poke bowl is essentially sushi unwrapped, it is an acquired taste.","Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Nadhir Zulindra,"Would recommend the Poke Bowl, healthy and tasty! Aesthetically pleasant place to chill. It’s unfortunate that you can’t change the fries upon request when ordering Burger. However do not try the Crab Meat Mentaiko Aglio-Olio, too much …MoreWould recommend the Poke Bowl, healthy and tasty! Aesthetically pleasant place to chill. It’s unfortunate that you can’t change the fries upon request when ordering Burger. However do not try the Crab Meat Mentaiko Aglio-Olio, too much pepper, very little mentaiko and the menu did not specify that it’s spicy, so beware. Music ambience was great however it was a tad bit too loud","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Philson Poon,"Crab meat aglio-olio was not what I expected. I found it too much pepper that overpower the taste of the crab. Coffee is great! Maybe would try other dishes next round. Ambience is good but the aircon not strong enough to cool down the …MoreCrab meat aglio-olio was not what I expected. I found it too much pepper that overpower the taste of the crab. Coffee is great! Maybe would try other dishes next round. Ambience is good but the aircon not strong enough to cool down the crowd in the room. I find it warm. Overall, its really worth it if not for the heat outside. A point to note, the establishment is halal(I think) so no pork no lard. Cannot live without bacon for breakfast!!","Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Allen Tham,The hot latte and poke bowl was good and so was the service!,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Lee Nah Ng,"A nice breakfast place with sista to have a long chat. Love their churros the most, can say a must try!  😉","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
David Ng,"Drivers are advised to park at JB City Square and walk there. Location has limited street parking and traffic will be quite jam. …MoreDrivers are advised to park at JB City Square and walk there. Location has limited street parking and traffic will be quite jam.Environment is not bad but the indoor music is quite loud. When the cafe is full, noise will spoilt the whole ambiance especially with lots of people shifting the chairs around the small area...I ordered the ""Big Breakfast"", everything was cold except the scrambled eggs => disappointed. I also expected the breads to be toasted hot with butter served.Ice latte was so so and I suspect that it is single espresso shot only.Price tag is very expensive. Expect to burn a hole in your pockets and totally not justifiable.Venture in at your own risk as there are better cafes around the whole JB.","Rated 2.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Ravin Singh,"Probably one of the best place i've ever had brunch at. The signature food was really amazing, something which you will always remb. Even the kids enjoyed the food. Coffee's could be improved slightly.","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Emma,Coffee is decent and smooth.But place is very pack. Service is average.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Zhihan Yeo,"Review of ambience only, didn't get to try the food. The interior is alot darker and cramped than expected. Could just be the crowds that day. Also they have a pretty serious problem with house flies. Did not help the vibe at all. Left without ordering.","Rated 2.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
JoeChar Tan,"Polite staff, though we did have to wait for a while as the place was fully packed at 11am on a weekend. Seated at the alfresco area but the interior looked nicer. Chorizo and potatoes was nice but a little too salty. Churros was a bit …MorePolite staff, though we did have to wait for a while as the place was fully packed at 11am on a weekend. Seated at the alfresco area but the interior looked nicer. Chorizo and potatoes was nice but a little too salty. Churros was a bit overrated, crispy yes, fluffy in the middle no. Salted caramel sauce and salted egg sauce was average.","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Syameer Faiz,Came here at noon and the crowds are generally low which is good for us as the waiting time is short.. the brunch menu is absolutely perfect and also the hot chocolate drink.. definitely will recommend this place to others.. Perhaps it might be better if this place would serve more varieties of food :),"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Dex Fang,"Ambience is nice and decor is fanciful but the good reviews end here.Staff try to optimise space by forcing you to sit in very tight spaces and very …MoreAmbience is nice and decor is fanciful but the good reviews end here.Staff try to optimise space by forcing you to sit in very tight spaces and very awkwardntable positions.Very expensive price, almost rm20 for all dishes. Dish serving is pathetically small.I don't recommend it, because it's a tourist trap.","Rated 2.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
SL Kaiex,"Waited for 45 minutes, food’s not here. Drinks are not even served (another table of new patrons that arrived about 20 minutes later than us, are already served their drinks). Asked the waiter, said the receipt is printed, but not taken …MoreWaited for 45 minutes, food’s not here. Drinks are not even served (another table of new patrons that arrived about 20 minutes later than us, are already served their drinks). Asked the waiter, said the receipt is printed, but not taken out. Kept seeing the new patrons being served,  yet our drinks are still not here. Don’t see any sense for urgency even though they’re really late behind on our order.","Rated 1.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Adrian Chan,Very cosy place.Expected to wait a while for your food.,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
JL,"Big disappointment! We ordered 4 mains and the taste for all 4 are so so and definitely not worth the price. Do not order the unagi bowl esp, the portion of unagi is pathetic and the sauce is too salty.","Rated 1.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Raj p,A disappointment! Food was ok. Prices were 'singaporean-ish' and this cafe appears targetted towards millennial Singaporeans who formed the bulk of the clientale. The Aircon was not working due to renovation and this led to an uncomfortable …MoreA disappointment! Food was ok. Prices were 'singaporean-ish' and this cafe appears targetted towards millennial Singaporeans who formed the bulk of the clientale. The Aircon was not working due to renovation and this led to an uncomfortable visit for us. Wish they had told me before seating! There are dozens of other cafes with working aircons!!,"Rated 2.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Yan C,"“Yeah I know.” - this was the respond of the waiter (Glenn Wong?) who had forgotten to submit our order when we said this is taking too long. We waited for a good 45 minutes and had seats outdoor (just imagine the sunny weather upon us). …More“Yeah I know.” - this was the respond of the waiter (Glenn Wong?) who had forgotten to submit our order when we said this is taking too long. We waited for a good 45 minutes and had seats outdoor (just imagine the sunny weather upon us). There is no sense of urgency too as we continue to look at other patrons who came after us being served, some had the same orders as us. I have been looking forward to the food here and had to leave feeling extremely disappointed.","Rated 1.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Nat Loh,"Went there at 9am when there wasn't anyone around and the place is super pretty but smelled unpleasant (like a pet shop for some reason). We ordered the super acai bowl but were very disappointed because it definitely was NOT an acai bowl. …MoreWent there at 9am when there wasn't anyone around and the place is super pretty but smelled unpleasant (like a pet shop for some reason). We ordered the super acai bowl but were very disappointed because it definitely was NOT an acai bowl. It was just a bowl of berry yogurt (with a small amount of acai blended in?) with a sliced strawberry, granola and nuts on top.Giving them two stars because when we told them it was just yogurt, they remade it for us. However, it was almost exactly the same (just yogurt) with maybe abit more berry/acai blended in. I feel like it was a waste of acai if they blended acai in there since  all we could taste was yogurt (very similar to berry yogurt you buy from supermarkets).Someone called The Edge wrote this exact concern in their review awhile ago, so I hope The Replacement changes the name on their menu or fixes the dish (make it an acai bowl instead of a yogurt bowl).","Rated 2.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
SK Wong,Mains such chicken burger and pasta were good.. but beef steak was a disappointment (so tough). Churros is excellent and we ordered 3 servings for 6 of us.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
The Edge,"calamari was fantastic- crispy and well seasoned. Small portion size but not complaining because it’s meant to be finger food.On the other hand, the “açai bowl” from their soft launch menu was essentially a …Morecalamari was fantastic- crispy and well seasoned. Small portion size but not complaining because it’s meant to be finger food.On the other hand, the “açai bowl” from their soft launch menu was essentially a YOGURT bowl that you could buy from the supermarket. Could not taste the açai at all. Not recommended especially if you’re paying 25RM for the bowl. Name of the item was misleading... perhaps they could change the item name to yogurt bowl or improve on the quality of açai served.","Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Drbean,"The breakfast set impressed me, all the ingredients tasted fresh, mushrooms was good, egg was good. Except maybe the cold brew coffee that i ordered because the staff recommended, mediocre and slightly pricey.","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Justin Ong,Staffs are very friendly and polite. Foods looks delicious. I can't decide between the soft shell crab bao or the unagi bao.. In the end I got both 😂 didn't regret my decision. Because both tastes awesome!Gets really crowded during peak hours.,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
wernhuei,"Bad service. Came here on a weekend. Was ok to queue and wait. We ordered our food at the same time as the table seated beside us. 20 mins later, their food arrived. Another 20 mins later they finished their food and we still haven’t get …MoreBad service. Came here on a weekend. Was ok to queue and wait. We ordered our food at the same time as the table seated beside us. 20 mins later, their food arrived. Another 20 mins later they finished their food and we still haven’t get our food. Asked the server where is our food then she asked us what we ordered... 5 mins later, no reply from them so we asked again. Server replied the computer wasn’t working but did not bother to explain why the order from the table beside had no issue. Waited another 10 mins, the other dish finally came.No apologies extended or follow up on what happen to our orders.... staff couldn’t care less even after repeated query.","Rated 1.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Darla Lee,"Bit pricey. A bit narrow, because the shop lots there are already so small and they also trying to accommodate more customers hence the tight spaces. There's a queue almost every time peak hours near so unless you're there on a weekday, I …MoreBit pricey. A bit narrow, because the shop lots there are already so small and they also trying to accommodate more customers hence the tight spaces. There's a queue almost every time peak hours near so unless you're there on a weekday, I doubt I can enjoy myself. The staffs got overwhelmed with the amount of customers so service was so so.","Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
annjay Lim,"Eggs Benny comes with a selection of either smoked salmon, turkey ham, beef, or portobello mushroom. This picture here is actually beef eggs benny, and to me, I felt it is a bit over-priced for this dish. …MoreEggs Benny comes with a selection of either smoked salmon, turkey ham, beef, or portobello mushroom. This picture here is actually beef eggs benny, and to me, I felt it is a bit over-priced for this dish.The toasts at the bottom were too tough to my liking; I had trouble slicing it with the knife.They have updated their menu, and the crews will come to you to make orders instead of the having us to walk over to the counter to order (which was what it used to be previously).I was recommended the cold brew rose tea @ RM22/bottle and personally, I do not think it was worth the money... I could purchase another all-day breakfast set by topping up another 1 or 2 ringgit...Their churros (RM20+) are worth a try with different selection of dipping sauce, ranging from sweet to savoury. There are salted egg sauce, dark chocolate, hazelnut nutella... & 1 more which I can't recall... There were 5 sticks of the churros, not sure if it's worth the money but if you are going there for the first time, you could give it a try!It's relatively near custom, takes about 20mins walk, from City Square to this little gem in town whereby you will find an array of cafes over there.","Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Melody Heng,"Ordered the breakfast platter and chorizo hash. Breakfast was done perfectly. The bread was wonderful. Buttered, dense and soft, flavourful and toasted. It was delicious. Everything else on the plate was perfect. I can feel the love and …MoreOrdered the breakfast platter and chorizo hash. Breakfast was done perfectly. The bread was wonderful. Buttered, dense and soft, flavourful and toasted. It was delicious. Everything else on the plate was perfect. I can feel the love and effort placed on a plate.  Love the Chorizo hash. The potatoes, herbs and chorizo were all on point.  The hot chocolate and latte were both very good too","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Nadh Hasnun,"the other patrons were quite noisy, unfortunately. but all is well. i absolutely loved the salad. the salmon was yummy, the mushrooms were delicious. everything was uber fresh. 10/10 will come again.","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Nicole Loh,Nice ambience n service. Food is good.,"Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Jeffrie Trika,"Boutique and Unique, judging by their set up and sister cafe, Shakespeare","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Lai Jing Yi,Instagrammable cafe with amazing food presentation. Nice and chill ambience.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Tan C H,Very disappointed with the place. Food was really quite bad compared to the past. The cost was also not worth it. RM 50 for egg benny and a drink. The place was quite empty for a Sunday morning (now I know the reason). Place is still good for photography though.,"Rated 2.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Sarah Chen,"Came here on a wednesday. About 5-10mins walk from City Square (one of the alleys near the Indian temple). Near Cafe Roost. Found out about this place from a friend who read about it in a blog. This cafe can compete with other hipster cafes …MoreCame here on a wednesday. About 5-10mins walk from City Square (one of the alleys near the Indian temple). Near Cafe Roost. Found out about this place from a friend who read about it in a blog. This cafe can compete with other hipster cafes in SG! I ordered the soft shell crab bun (came with fries & wasabi mayo) n it was delicious! The bun was soft n had a slight garlic bread kind of smell to it - i lurve garlic bread!! The crab was well seasoned n crispy!! The churros was not the typical churros. This seemed abit more cookie / cake like as compared to the traditional. Im not a churros expert, this tasted 50/50 to me. We got the salted egg dip n it was also ..... For drinks, my friend got the Ethiopian Cold Brew (brewed in-house) coffee which tasted not too bitter n i got the fresh juice with a hipster combination (beetroot, apples n some other good stuffs). It was refreshing!Overall i will go there again to try out the other stuffs on the menu!","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
IT SY,"The ambience is nice, but feel a bit packed. maybe due to the old shop houses design. Sound reflection is too great during the lunch crowd. Food is good but a bit pricey.","Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Kamarul Ariffin Nor Sadan,"Food is excellent, drinks are nice, gorgeous cafe. Tends to get very crowded during weekend. Their grill burger with mayo sambal is flavoursome. One of my fav","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
UHLALA DESIGN,Their fish and chips is really good!Need to try this. The staff is friendly. Not much of the menus. The price is a bit pricey average more than RM25 per meal.,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Bea Dy,"Excellent churros! We tried the dark chocolate and the salted egg dips. Soft and chewy churros and not at all greasy! And the dips were just the right chocolateyness and sweetness for the dark chocolate, saltiness for the salted egg. I would definitely recommend and go back!","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Sinhui Wong,The environment and the service pretty good and comfortable. My parents went there for birthday celebration and feed back to me that carrot cake is yummy! Will visit again!,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Je t’aime toujours,"chef's salad add avocado is not worth to pay for , im shock when she served that dish (cant see any avocadooooo)super pricey similar price like i ate in the hotel. …Morechef's salad add avocado is not worth to pay for , im shock when she served that dish (cant see any avocadooooo)super pricey similar price like i ate in the hotel.I recommended Roost cafe for those who love salad , it located just around the opposite cornor. overthere they serve real salad and whole avocado","Rated 2.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Yen Mimo,Very good place to enjoy afternoon tea and having a great gathering with my best friends..,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Bhumika Jethnani,The food is pretty good and the place is very cosy but it does get quite busy and noisy. The coffee was decent. Would recommend for breakfast/brunch.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Jolene Ong,"Lovely cafe to hang out on any day, the ambience and music takes you slow on a regular day. Ordered a cuppa of Rose Latte, accompanied with Churros and Salted Egg dips. Can't be any wiser not to visit this place.","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Joyce Lam,The food is tasty.  I like the chocolate cake and the French toast a lot.  Will definitely visit it again soon.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Little My,Probably the most popular and the most expensive cafe in the old town of JB. On normal weekends it’s very crowded and can be noisy. Food and coffee are nice. WiFi is slow.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Joo Seng Lim,"Healthy food done nice (read: not boring) with great Italian handcrafted coffee. Be warned though, parking is scarce and healthy food come with premium price.","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Yu Xuan,Convenient location near ciq and great food!,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Felix Ker,"Waiting for a seat alone during peak hours can be up to 30 mins (group of 6). After you're seated, food takes up to 30 mins to serve. They can pre-order but the food order won't be placed until you're seated, so food will still be slow even if you've ordered before hand.","Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Gwen Goh,Need about 10min drive from KSL to The Replacement. The roads are under construction right now so it might be a slight inconvenience. Ambience is relatively cosy. Food is okay; you can skip the coffee here. Wifi connection here needs fixing.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Bryan Yap,Churros were nice. Wifi was a quite weak. Wanted to try the main courses but was a little too full at that time. But looks good based on what we saw on the other tables!,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Eric Young,"very excellent ambience, good food with affordable price. absolutely great place for decent food and daily caffeine fix. will definitely be regular here!","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Fredrinne Loo,Love their refreshing teas and fried calamary. But the pricing is quite steep with small portions for some of the main course.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Chanel Sim,Very comfy place. Nice food. The price of the foods are just average. A good place for you to enjoy your reading there! Good services given by the waiter and waitress.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Bor Yean Lew,Coffee is not bad. Will try the foods next round.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Zhan Yan F,"Food is a little bit towards the pricey side, but quality is not bad.. :)","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Christine Hakkaart,So yummy the confiet chicken was delicious just a perfect size. And my friend Louise and I shared some Chiros OMG fantastic. The pineapple mint drink was delicious as was the orange carrot and apple,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Javier Teo,"Pricey. The serving size is really minimalist. One part of me says ""this is hipster and cool."" Another part of me says ""I'm one of the naked King's subjects who keeps telling him that his imaginary new clothes are hipster and cool.""","Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
gohjunlong,"A little on the pricy side but definitely worth what you paid for. Ambience is amazing and service is above average. It's a must go if you're dropping by JB anytime soon! …MoreA little on the pricy side but definitely worth what you paid for. Ambience is amazing and service is above average. It's a must go if you're dropping by JB anytime soon!Not to mention, there are also several cafes around the area so if you're not keen of what they offer, there will be other options!","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Hezrin Nazlin Mohamed,Love the ambiance and service. Food taste really good and are well presented. Might be a bit costly on the bank account but..hey..theres always an event to celebrate and this is the right place.,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Zhi Ting,Service was good. Love the avocado salad.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Leslie Koh,"A very cosy and chic cafe to chill and enjoy a great cup of coffee with churros as sides! …MoreA very cosy and chic cafe to chill and enjoy a great cup of coffee with churros as sides!My advice, order a cup of latte and churros with salted caramel dip! A combination for me!Free wifi is available.Limited seatings though.","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Adnin Azmi,"Stumbled upon this cozy place which looks way bigger from the outside. Ended up ordering slow pressed Red Ranger Juice and some churros. Can't comment on the food coz you can't go wrong with churros and chocolate. So yeah, for the set-up of the place, I enjoy it.","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Vicente Jaime Constantino,Food was good but overpriced for the servings. Service was slow because they were apparently understaffed. They served us undercooked chicken too.,"Rated 2.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Ariefjalal Miraj,Finally visited this place and loving the food and ambience. Friendly staff and good food. Parking near the area is quite annoying though.,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Caroline Clarke,Lovely atmosphere and design. Food was delicious. Had a great time. Highly recommended.,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Boon Sun Tan,"Over rated and over price. Ordered Egg Benny and Unagi Bun. Both were lukewarm. Fries were cold. The egg was not runny, overcooked. Expensive for a meal. Won't return.","Rated 2.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Marc Dominguez,Cozy and chic interior.  Younger crowds fill up this place.  Make reservations because it's always full. Modern dishes. Good coffee.,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Gabriel Seet,"Absolutely top class breakfast platter. All elements were well composed and seasoned to perfection. Don't be fooled by the humble shopfront, the food is out of this world","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Wan apple,"Staff are friendly, food is affordable and good. Ambience is nice too. Entertainer app can even be used here. Great place overall!!","Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Elvin Gan,"The soft shell crab pao was really good. The breakfast platter was not great. Need to source for better sausages, beef etc. Staff service was good.","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Suh Shyun,Food and coffee quality is normal. Environment is good. But service quality can be improved.,"Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
la bruschetta,"The food was nice but the ambiance really a let down, the place seems very popular amongst youngsters, at 3pm we had to wait for a table...Not cheap, even thou the service is really poor.","Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Jasmine Tan,Welcome drink ☕ for staycay at the replacement lodge. Rainy day but nice ambience.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
XZC,"The staff is very friendly! The unagi bao is tasty, maybe the portion is a little small. Overall nice ambiance, worth a trip from JB customs.","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Joseph Ong,headed over the causeway during the recent Polling Day and stumbled upon this cafe in the hipster Jalan Dhoby area. The usual breakfast-all-day menu. Cheers to the availability of slow pressed fruit juice. My only gripe was that they served only espresso type drinks although pour-over was offered in the menu.,"Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Gab Medina,"Incredibly slow, passable food. They also served me old chicken (it smelled funny) that was still raw and bloody inside. Overpriced.","Rated 1.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
LP Lee,Here for coffee and tea. Good ambiance. Great for IG. Come check in and enjoy. Ordered Sangria Punch tea.,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Muhamad Syarif Isyraf Bin Shaari,"As a delivery rider, I'm dissapointed by the service. It takes tooo long to finish a quite simple menu (only 2 items)","Rated 1.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Jamille Marie,The interior is nice and cozy.. The churros was amazing with different kinds of dips. Would love to come back and try more from the menu.,"Rated 5.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Eve T.,"Tried their soft shell crab bun and salted egg churro. Love the churro, light and soft inside but crispy on the outside. Nice decor.","Rated 4.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
Junaitha Maricar,I love the ambience and the food is quite good.only the Coffee must be served after meal!I wished abit hot when serving the coffee!,"Rated 3.0 out of 5,",The Replacement - Lodge & Kitchen,"33, Jalan Dhoby, Bandar Johor Bahru, Johor Bahru, Johor"
