Author,Review,Rating,Restaurant,Location
Karly Teh,the food is delicious...will come again,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Phun Ming,Weird deco but nice burger,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Cheyenne Kang,"Insta worthy, food is so so","Rated 3.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Francis Sales,The burgers are to die for,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
BingYao Li,awesome place,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
yitkean Sin,"Specialise in burger, good taste","Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
RandyArl,Great place with great burgers,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Chuimui Tan,A space that feels like an eager storyteller.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Leong Mei Kuen,"Delicious food, wonderful ambience","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Edward Tan,Good burgers and drinks,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
大肥葉,You gonna come yourself to feel the best .,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Hailey Lim,Burger Spot!,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Linus Yuen,Great food and great service.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
RagingMeow,Superb environment and good food,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
WH T,A mysterious place for you to unveil the hidden jewels inside!,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
kathi resan,The food and environment is fantastic,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Han Tan,Natural setting to soothe wary souls,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Yoke Cheong Chung,Brings back old memories. Nostalgic place.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Lynn C.S,Good service.delicious food,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Stanley Hoong,The pork belly is a must try !,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Gary Chia,Love the burger here.,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Lily Water Rat,Good place to be. Peranakan style.,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Fredric Tai,very nice burger place,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Tuang Cheong sOON,The place is dirty. food is so so,"Rated 1.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Arfah Hishamudi,Fast and good service,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Tri Le,Love itGood place to order food,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Leandro Siow,Lovely ambiance and food.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Luca Vismara,Great atmosphere and attention to details.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Awind Tan,"the design is special, very different with others.","Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Peter Robinson,Immense burgers in a unique setting,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Vishnu Rao,wok and pan would be a better alternative,"Rated 3.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Haransha Jayaraj,Awesome burgers 😋😋😋,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Amberlyn How,Come here just for burgers.,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Michael Fun,Good food. Good ambience,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Nize Stuff,The pineapple beer is really good. It's like a cocktail with low alcohol content with a tangy spike that makes it pleasant and thirst quenching. Excellent to go with its burgers..,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
PG Yeap,Nice drinks and salad,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
蔡咏樺,Love,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Thị Lan Phương Đỗ,Everything is really tasty.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Kuala Lumpur SEO,Lovely burgers.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Stefan Bähr,Nice Place to take your breakfest....,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Chong Wei Wen,Nice food and environment,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Mickey de Borja,Great burgers!,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Slava,"My favorite place in Melaka. Definitely go here.  The decor is amazing, and food is great.","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Ah Beng,Relax place... Can recommend to everyone..,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
YEO JM,Nice food with nice place,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Sebastian F.,Interior and burgers are overwhelming.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Foong Sean,Loving their quiet space,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Sharad Agarwal,Excellent food and Ambience,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Chee Jasper,Five star for the place ...,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Kenny Damian,Tasty and good value,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Juin Koo,A little wonder in a little nook with phenomenoms,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
YEHUI PHANG,Good food and service.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Mages Suppiah,Good burgers,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Siripongse Jantree,Good burger and coffee.,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
rainberry,patty got scorch too much,"Rated 1.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
A. C.,Very chique and authentic,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Desmond Teo,Hidden gem in the melaka city,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Sal Diem,Not  halal joint,"Rated 1.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Lim Jie Hul,ok,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Marcus Lee,Nice jungle theme restaurant,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
VideoDJ Alfred,Nostalgic,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Tony Luy Chan,Beautiful & antique,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
ang weiwen,great burger place,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
ele,Delicious burgers,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
lio wei jie,nice,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Will Looi,Delicious,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Mi Stam,Just a perfect place!,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Justin Choon,Little jungle in melaka,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Amelia Zaneta,Simply amazing,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Szeyen Lew,Hidden artsy place!,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Survin LOVER MiPPu,Great burgers,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Hoe Jiun Tian,Good,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Olaf H. Bögemann,Top,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
ZhenXuan Lee,Great burger,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
BW,Nice,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
이수진,Good,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Charles Tiu,Nice burger,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Otto Banegas,Great environment !!,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Bala C,"Haunted spooky concept, not suitable for kids","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Danti Anindi Hariadi,Great ambience,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Terry Lim Tek Lee,More than words,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
seanjavu,Rustic,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Clement Wong,"The place is quite good,","Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
collins Voo,Love the food,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Samuel T,Nice interior,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Ruburn Loo,Hidden treasure of Melaka.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Indranil Jana,Amazing Burger,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Magdalena Fiktus,An inspiring jungle,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
BuDaK PoKaN,👍👍👍👍,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Michelle Ling,Very nice place !!!,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Anh Khoa (Sài Gòn Vape Shop),Very nice place,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Ronson Lai,A must visit place!,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Shanmugapriiya Ponnasamy,Worse worker,"Rated 2.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Tan Yee May,Nice environment,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Rafael Zandona,Nice restaurant,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
GENE GOH,good taste,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Ray Chew,One of a kind,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
kiran patel,nice place,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Ting Lim,nice place,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
YK Wong,Beautiful.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Walla Ali alkhatib,Nice place,"Rated 3.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Noob Jiji,Nice environmentPlace for mine calm,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Peace Daisy Yim,"The place is unique. Must go earlier if during weekends. Queue start 10 minutes after they open. Friendly and helpful staffs and good foods. Burger is smaller than what we saw on social media, this is kind of good news coz can order more items to try^^ overall is good experience 👍","Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Koya,"Their signature Aloha Burgers are must try. Mixture of green, modern and ancient arts are beautiful.","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Henry,A highly-recommended spot to escape from the hustle and bustle of Jonker St as well as the heat. This place serves a really good Pork Belly burger and you have plenty of drinks to choose from. Vietnamese coffee is authentic and they hv …MoreA highly-recommended spot to escape from the hustle and bustle of Jonker St as well as the heat. This place serves a really good Pork Belly burger and you have plenty of drinks to choose from. Vietnamese coffee is authentic and they hv beers too. Prices are not excessive at all and service is 5-star. Bonus points for being pet-friendly!,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
AlexandorWong,Unique antique restaurant. Delicious burgers. Very good service.,"Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Risa Cha,"(Translated by Google) The food is delicious,,, but for me the place is a bit scary.But maybe he's the one who designed that kind of place …More(Translated by Google) The food is delicious,,, but for me the place is a bit scary.But maybe he's the one who designed that kind of place(Original)Makanan sedap,,,tapi buat saya tempat dia tu agak horror sikit.Tapi mungkin dia orang memang design tempat macam tu","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Kazu Kook,"(Translated by Google) Please have the most delicious hamburger in Malacca in a nice space. When you step inside from the entrance, you will find a different space. The taste, atmosphere, music, and customer service are all pleasant, and it …More(Translated by Google) Please have the most delicious hamburger in Malacca in a nice space. When you step inside from the entrance, you will find a different space. The taste, atmosphere, music, and customer service are all pleasant, and it makes you forget about various things every day.(Original)マラッカで最高に美味しいハンバーガーを素敵な空間で頂いて下さい。入口から一歩中に入ると異空間が漂ってます。味、雰囲気、音楽、接客 全てが気持ち良くて、日々の色々な事を忘れさせてくれるお店です。","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
carol tan,"(Translated by Google) The old house is made into a restaurant, the price is not cheap, the food is quite large, especially the roast chicken drumstick, which is very large, the food display is very delicate, and it tastes like a foreigner, …More(Translated by Google) The old house is made into a restaurant, the price is not cheap, the food is quite large, especially the roast chicken drumstick, which is very large, the food display is very delicate, and it tastes like a foreigner, but I feel that the seasoning is a bit saucy. It's a bit greasy, everyone thinks it's not very delicious(Original)古老的屋子做成餐厅，价格不算便宜，食物挺大份的，尤其是烤鸡腿，非常大一只，食物摆设挺精致的，做出老外的味道，不过感觉调味料有些骚骚的味道，吃到有点腻，各人觉得不是很好吃","Rated 3.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Paul Cho,"(Translated by Google) This is a strange restaurant that looks like something out of a Japanese anime. At the entrance, the walls are designed with black and white photos of dead ancestors, and there are no people at all. However, as you …More(Translated by Google) This is a strange restaurant that looks like something out of a Japanese anime. At the entrance, the walls are designed with black and white photos of dead ancestors, and there are no people at all. However, as you pass through that space, it gets brighter and a green world unfolds. At the end of the road there is an exit door, where an old school bus stops, giving the illusion that a lot of time has passed while passing this restaurant.The food is so delicious and the staff are very friendly. Various props make many people press the camera. The best thing is a table with natural light and greenery of plants. If you haven't been, I recommend you to visit it.(Original)이곳은 마치 일본 애니메이션 속에 나올듯한 신기한 음식점이다. 들어가는 입구는 죽은 조상들의 흑백사진으로 벽면이 디자인되어 있고 사람이 전혀 없다. 하지만 그 공간을 지나면 점점 밝아지면서 초록의 세상이 펼쳐진다. 그 길 끝에는 나가는 문이 있는데 그곳에는 아주 오래된 스쿨버스 한대가 멈춰서서 마치 이 음식점을 지나오는 동안 많은 시간이 흘러버린듯한 착각을 하게 한다.음식은 너무 맛있고 직원들도 매우 친절하다. 각종 소품들은 많은 사람들의 카메라를 누르게 한다. 무엇보다 가장 좋은 것은 자연채광이 있는 식탁과 식물들의 푸르름이다. 안가보신 분들은 꼭 한번 가보기를 추천한다.","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
ZHI WEI LIM (Jacky Lim),"(Translated by Google) I can't see the feeling of a restaurant at all. The entrance is very antique. When you enter the store, it feels like a new village. The food is delicious and large, and the water is delicious and cheap. …More(Translated by Google) I can't see the feeling of a restaurant at all. The entrance is very antique. When you enter the store, it feels like a new village. The food is delicious and large, and the water is delicious and cheap.(Original)完全看不出是一个餐厅的感觉，入口处非常有古色古香的感觉，进去店里让人感觉新村的地方，食物好吃又大份，水又好喝和便宜","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Faiiry Deemon,"(Translated by Google) Kind waiter, reasonable price ❤️(Original)亲切的服务员，合理的价格❤️","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
YongHuat Kam,"(Translated by Google) Don't have a cave, hahaha, the environment inside is very good, a little romantic atmosphereFriendly service 👍👍 …More(Translated by Google) Don't have a cave, hahaha, the environment inside is very good, a little romantic atmosphereFriendly service 👍👍Remember to press the doorbell at the door when you go in(Original)别有洞天哈哈哈 里面的环境很好 有点浪漫的气氛友善的服务 👍👍记得进去的时候按一下门口的门铃喔","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
JS Lee,"(Translated by Google) 1. Malay Koreans and foreign tourists who are reluctant to the local style come mostly (although chicken rice balls are ok ..)2. After eating local food, it tastes better …More(Translated by Google) 1. Malay Koreans and foreign tourists who are reluctant to the local style come mostly (although chicken rice balls are ok ..)2. After eating local food, it tastes better3. Above average homemade burger flavor4. Staff very friendly5. The atmosphere is fed6. Signs are small, so you need to come near and open your eyes.(Original)1. 말레이 현지식에 거부감이 있는 한국인, 외국 관광객이 주로 옴(치킨 라이스볼까지는 괜찮지만..)2. 현지식을 먹다가 그나마 입맛에 맞는 식사라서 조금 더 괜찮게 느껴짐3. 평균 이상의 수제 버거 맛4. 직원들은 매우 친절5. 분위기가 먹여살림6. 간판이 작아서 근처와서 눈 크게 뜨고 찾아야됨","Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
tyb,(Translated by Google) The hand-made bread is good. There are pumpkin seeds and black and white sesame seeds. The beef filling is also good. The old house is full of green plants. ⋯⋯More(Translated by Google) The hand-made bread is good. There are pumpkin seeds and black and white sesame seeds. The beef filling is also good. The old house is full of green plants.(Original)手作麵包不錯還有南瓜子與黑白芝麻，牛肉餡也不錯，老房子種滿了綠植。,"Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Tan YM,"(Translated by Google) Hiding in an inconspicuous townhouse, the store has something else. The ancient building, with the ancient decoration, plus a lot of green plants and water, even waiting for the table has become a treat. …More(Translated by Google) Hiding in an inconspicuous townhouse, the store has something else. The ancient building, with the ancient decoration, plus a lot of green plants and water, even waiting for the table has become a treat.The food and drinks themselves are also unique, fresh and delicious.We inadvertently entered this small restaurant, and the summary of the experience was: lucky me. If you don't come, the loss will be too great.(Original)躲在不起眼的排屋里，店内却另有乾坤。古老的建筑，搭配古老的装饰，加上很多翠绿的植物与水，连等待桌位都成了一种享受。食物与饮料本身也很有特色，新鲜，美味。我们是在不经意间进入这家小餐厅，体验总结是：幸运的我。不来的话损失太大了。","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Lew Woei Ling,"(Translated by Google) The environment is beautiful, like dining in a botanical garden, the waiters have a good working attitude, and the pork belly chicken is delicious. It’s just that I’m not used to bringing pets into the store. …More(Translated by Google) The environment is beautiful, like dining in a botanical garden, the waiters have a good working attitude, and the pork belly chicken is delicious. It’s just that I’m not used to bringing pets into the store.(Original)环境优美，有如置身植物园用餐，服务员工作态度很好，pork belly chicken很好吃。只是不习惯有带宠物进店。","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Stephan Sievers (TIREPRINTS),"(Translated by Google) A wonderful place to stay.Music, food, drinks and sustainable thought - Top! In addition best service. …More(Translated by Google) A wonderful place to stay.Music, food, drinks and sustainable thought - Top! In addition best service.Healthy food and other delicacies away from the over-the-top Melakka places - actually top secret ... but too nice not to share it yet 😍😊(Original)Ein wunderbarer Platz zum Verweilen.Musik, Essen, Getränke und nachhaltiger Gedanke - Top! Dazu bester Service.Gesunde Speisen und andere Gaumenfreuden fern von den übertouristischen Melakka Orten- eigentlich Top secret... aber zu schön um es nicht doch zu teilen 😍😊","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
J Garam,"(Translated by Google) The atmosphere is good, but the foreigner is ok, but the old age that seems to be favorable to the Koreans .. The burger evaluation is good, I think I picked it wrong ~ Fork belly sesame sauce? It was not my mouth; …More(Translated by Google) The atmosphere is good, but the foreigner is ok, but the old age that seems to be favorable to the Koreans .. The burger evaluation is good, I think I picked it wrong ~ Fork belly sesame sauce? It was not my mouth; But it is so good that I want to challenge again!(Original)분위기 좋아요~ 그치만 외국인들은 ok지만 한국인들에게는 호불호가 있을 듯한 오래된 낡음.. 버거 평은 좋던데 제가 잘못 고른거 같아요~ 포크벨리 세서미소스? 제 입엔 별로였어요; 그래도 워낙 평이 좋으니 한번 더 도전해보고 싶어요!","Rated 4.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
Hải nam Vũ,"(Translated by Google) Favorite dining place by young people.Gentle style close, cool inside, clean. The food is very delicious and very much …More(Translated by Google) Favorite dining place by young people.Gentle style close, cool inside, clean. The food is very delicious and very muchReasonable price, friendly staff friendlyIf you can communicate in English, talk to the staff, you will have a good laugh.(Original)Địa điểm ăn uống được yêu thích bởi người trẻ tuổi.Phong cách nhẹ nhàng gần gũi, bên trong mát mẻ, sạch sẽ. Các món ăn rất ngon và rất nhiềuGiá cả hợp lý, nhân viên vui vẻ thân thiệnNếu giao tiếp được tiếng anh, hãy nói chuyện với nhân viên, bạn sẽ có những tràng cười vui vẻ.","Rated 5.0 out of 5,",The Baboon House,"No. 89, Jalan Tun Tan Cheng Lock, Taman Kota Laksamana, Malacca"
