Author,Review,Rating,Restaurant,Location
Amanda Goh,"Nice ambience and chill vibes. Been here afew times , one of my favorite places to get a cup of coffee and relax with friends. Tried the expresso chicken today after getting so many positive responses but it was kindoff a dissapointment. …MoreNice ambience and chill vibes. Been here afew times , one of my favorite places to get a cup of coffee and relax with friends. Tried the expresso chicken today after getting so many positive responses but it was kindoff a dissapointment. The chicken wasn't cooked nicely being rubbery in some parts, and though the cream sauce and the expresso go well together , it was really lacking in taste. Banana pancakes were great though, freshly made and served warm with fruits, whipped cream and a syringe full of maple syrup. Spaghettis are average , nothing really extravagant .The Panini's here are a personal favorite , they never seem to disappoint. Service is also great and staff are friendly :)","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
ah ron,Service was good too. Have to compliment on one of the waitresses for her attitude and serving. Didn't get her name though ☹️ but you're the cute one with the ponytail and the red lipstick. …MoreService was good too. Have to compliment on one of the waitresses for her attitude and serving. Didn't get her name though ☹️ but you're the cute one with the ponytail and the red lipstick.Food wise was value for money. And good presentation. Will definitely go back to try other things on the menu.This time I got the truffle spaghetti from the lunch menu. Just add rm1 for lemon tea and creme brulee.,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Sebastian Gonz,"This place is really good! They have a few Vegan options (you guys should update your info on Google Maps, it doesn't tell you when you search for vegan on it) alright just a few, but it was really good,  almond late, good barista 👌👌 - …MoreThis place is really good! They have a few Vegan options (you guys should update your info on Google Maps, it doesn't tell you when you search for vegan on it) alright just a few, but it was really good,  almond late, good barista 👌👌 - smoothie really tasty,  the sandwich had no salt or flavor but the bread was alright,  sweet potato chips awesome,  a lot of cool other cool options at the menu! You should go!","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Nikola Andrejevic,"I'm going to preface this review by saying the first item we got was the lavender smoothie, which was essentially just a waterly vanilla smoothie with some lavender on top. Since we were very dissapointed by that drink considering it was …MoreI'm going to preface this review by saying the first item we got was the lavender smoothie, which was essentially just a waterly vanilla smoothie with some lavender on top. Since we were very dissapointed by that drink considering it was almost 20MYR, it set a bad tone for the rest of the meal.I got the chicken panini which was not awful but not amazing, since the chicken was too dry. My girlfriend got a poached egg on pumpkin which was by far the best thing we ordered, however the portion was too small so she had to go elsewhere to get some more food afterwards and an avenging smoothie. Given how tasty the poached egg was, I assume it's a very hit or miss place which is why I gave this place a 3 stars. Try asking the staff for recommendations because they were very friendly and at these prices, you cant afford to miss.","Rated 3.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
CC Lim,"For Ah Pek who loves Penang's local food, this is just so so.Ambiance nice for socializing, however due to C-19, they limit 1.5 hours per dinning. …MoreFor Ah Pek who loves Penang's local food, this is just so so.Ambiance nice for socializing, however due to C-19, they limit 1.5 hours per dinning.Price wise, standard Cafe price.","Rated 3.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Kent Goi,"Serves very good tiramisu, and pretty good drinks. We ordered fried chicken skin too but that was just alright. Very good environment, very clean place.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Premjit Singh,Wheeler's is tucked in Love Lane. This cafe offers an ingenious selection of food. A must try is the Tomyam Pasta and the Macadamia Cold Brew. Staff were friendly and informative.,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Pabitra S,"Amazing breakfast there, the proportion were hugeeee and fulfilling too. The menu were quite divested and had a trouble choosing just one. The food resembled what we used to have in NZ and made us miss the land more too. …MoreAmazing breakfast there, the proportion were hugeeee and fulfilling too. The menu were quite divested and had a trouble choosing just one. The food resembled what we used to have in NZ and made us miss the land more too.Nice decoration of the place, especially those scribbled coffee cups that tells so many people's beautiful stories ❤Also they have a delicious, thirst-quenching Longan drink for month February. A must Try while it's here!!","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Jessica Quah Sheow Chiun,Wheeler cafe located at Penang Heritage Area. It is a cozy and comfortable cafe with good service. The breakfast is good and a nice place to take a break after the tiring day .,"Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Emily June Dawn,"Wide variety of breakfast food, for us it was hard to choose because all sounds amazing. Good coffee too. Upstairs space is cozy.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Wong Suh Fen,Fantastic food and drink !,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Yusrin Yusof,"'Wheeler' in Malaysia language we call it 'Pemusing'. This is very true as we arrived at 9.45pm just now, one of the waitress told us that the kitchen closed at 9.00 pm!...but info from google  shows they close at 12.00am. Moreover, we just …More'Wheeler' in Malaysia language we call it 'Pemusing'. This is very true as we arrived at 9.45pm just now, one of the waitress told us that the kitchen closed at 9.00 pm!...but info from google  shows they close at 12.00am. Moreover, we just parked our car for only 5 mins but they still charged us for rm8! We are confused the way of this cafe complies with Halal Jakim as this cafe surrounded by non-halal / alcoholic bars...definitely not suitable for my children as how come Malaysia gov can allow such cafe operates without considering sensitivity of children / family especially muslims.","Rated 1.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Nurja Nan,"waaaaaaayy too many people. but its good for the business. anyway came here for a quick coffee date. if ure a fan of a bit of citrusy kind of coffee taste, this is the place.  ambience wise is comfortable despite the full house situation. …Morewaaaaaaayy too many people. but its good for the business. anyway came here for a quick coffee date. if ure a fan of a bit of citrusy kind of coffee taste, this is the place.  ambience wise is comfortable despite the full house situation. the store is a two storey, and there will be at least one waiter upstairs waiting to tend u— so, service is good. price is normal. maybe will hop again for a meal.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Ruth Miroey,"The staffs are all so friendly and professional, good services! The food, YUM, truly delicious with reasonable price. A best place to go for breakfast or brunch or dinner, a best place to hang out with family and friends. Comfortable environment! Definitely will visit AGAIN and AGAIN.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
mansolo1 “mansolo1”,Breakfast visit. Tasty food. Careful observance of SOPs. Parking available along the entire stretch of Love Lane.,"Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Tan Yen Lin,"Nice place to chill and hang out.Drinks are a little pricey, price of food still ok. Cam for drinks so didn’t try …MoreNice place to chill and hang out.Drinks are a little pricey, price of food still ok. Cam for drinks so didn’t try the food but the selection looks good.Tried cold brew latte and iced latte, I feel that cold brew latte got an extra nutty taste that the iced latte didn’t have. Very berry smoothie was less than impressive, a bit bland and could have added more berries and yogurt.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Gary Looi CW,Great service + great food + great atmosphere! Perfect location for friends gathering! Would love to try their cocktails though.. will definitely come back again!,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Lavanya Pillai,A place that you can go only if you have more than 2 person. Happy hour minimum order is 10mugs / 3 buckets. Food is ok la. Too much of hype.,"Rated 3.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
James Koay,OK place for coffee n breakfast. Coffee so so (a little towards acidic taste). Nothing special about the breakfast. Pretty crowded place though. They have a lifetime membership here for RM12. Can get 10 percent discount.,"Rated 3.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Matthew Zhou,Nice vibe and decor on a lovely street. We had the mango yoghurt smoothie and the matcha latte frappe. Both tasted great and we’re average price (about 17 MYR each). Would recommend!,"Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
JoJo Blak,"Nice little spot and nicely decorated, especially upstairs. Didn't check the wifi. Good prices and excellent service. However the dishes we ordered (sandwich, pasta and espresso chicken) were all too creamy / fatty so it depends what you like. Espresso chicken just tastes of coffee after you pour it on so skip it :)","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
ZQ Neoh,"Been my favourite place to hang out with friends. Do try out their truffle oil based carbonara. Their coffee is legit too, smooth with nice aroma and many coffee varieties to choose from!!","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Muhamad Alif,I absolutely love the aesthetics of this café. Halal and scrumptious meals with affordable price. Bravo to the staffs for handling the café well during peak hours.,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Lim Lim,"Breakfast and drink are awesome. There is a private car park nearby.Professional & friendly staffs. Will definitely return for the lunch/dinner menu, and draught beer.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Cablé Magnets,If youre coming for photos make sure to sit on the top floor. Great window view and plant decorations. Food is also very hipstery and great for pics,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Seashell William,"Great service, recommended. We love the pizza, great night having drinks nd enjoying views through the windows of second floor, while listening to nearby live band singing. Atmosphere overall 5 🌟 🍕","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Christopher Ooi,"The food is worth trying, especially if you like coffee you should try their espresso chicken. The relaxing ambience is definitely suitable for a gathering with friends to enjoy your evening/night. The waitresses are attentive and friendly too.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
LiSing Khor,"Reasonable price with decent portion, the food taste is not bad but abit oily for the spaghetti, the staffs were very friendly and ask for any suggestions after the meal. Abit crowded because it is located at the center of tourist area but …MoreReasonable price with decent portion, the food taste is not bad but abit oily for the spaghetti, the staffs were very friendly and ask for any suggestions after the meal. Abit crowded because it is located at the center of tourist area but the environment is still good with good ventilation system. Will come back again to try their breakfast next time ;)","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Carolina Drüten,Favourite breakfast place in Penang!😍 Really good value for money and the pancakes are DELICIOUS! The staff is extraordinarily friendly and will always go the extra mile. My friend and I had breakfast twice here (during our 4-day-trip). Highly recommended!,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
neesa yatim,This place is great! The food is good and Friendly waiters. Love it!I would recommend pancake and their lava cake ❤️,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
David Burgess,"Wanted a big breakfast before travelling, flicked through the menu, all looks so good, found BIG BREAKFAST. And I can assure you it tastes just as good as it looks... every item is excellent, saved the egg till last, super creamy. Great coffee... 😊😊😊","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Sam “Green Eggs & Ham” Shee,"Decent drinks and good looking food in a chic townhouse in the heart of the tourist area of George Town. …MoreDecent drinks and good looking food in a chic townhouse in the heart of the tourist area of George Town.Pretty trendy crowd during the day and a classy place to drink and listen to live music at night.Downside is the place is perpetually packed, and parking has to be across the road. They kept running out of cups for water, but overall service was alright.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Dien Min Loong,"Me and my loved one come to Penang just for Wheelers most of the time! The food never disappoints us! Highly recommend their pizzas, all of them! And their specialty Espresso Chicken! However my personal favourite is definitely the Truffle …MoreMe and my loved one come to Penang just for Wheelers most of the time! The food never disappoints us! Highly recommend their pizzas, all of them! And their specialty Espresso Chicken! However my personal favourite is definitely the Truffle Cabonara Pasta!I never get bored of this place!","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Ricardo Situmeang,"I came here when the sun down, when I arrived the waiter welcome me and pointed my seat. It is still crowded but i managed to seat.  I ordered coffee latte and chicken wrap.  Thou,  the cup is still small but the coffee taste great,  the wrap is fantastic.  Worth the price.  I would like to return again.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Melissa,Nice place to chill out with mouth watering dishes or snacks u can enjoy with their liveband. Their pasta portion is quite big as well.,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Vikram Ramachandran,"Good food, but what I really want to praise is their good adherence to SOPs. Staff are very diligent about checking patrons' vaccination status and ensuring that only fully vaccinated people are allowed for dine in. Very reassuring.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Eunice Chang,"The portion just nice, like the environment there. But will suggest to go earlier. Or else need to wait for long queue!!","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Irene Shi,"Ordered long black(so- so), ice cream with expresso ( nice combination) and vegan pesto (nice surprise). We loved vegan pesto. Surprised that coffee shop has nice pesto. Ice cream/espresso is quite pricey. Same price as our vegan pesto for rm16.9. Overall we enjoyed our visit.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
WiLL C,"Although it is pork free, the cafe does have a bar that serves alcoholic beverage. Overall, it is a good place for brunch and coffee.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Tiger Powers,"Great place for ☕ & 🚲 geeks 😂 love it.Serving good coffee, different varieties, freshly brewed filter coffee with bean/blend of your choice just talk to the barista who's in charge 😃.. …MoreGreat place for ☕ & 🚲 geeks 😂 love it.Serving good coffee, different varieties, freshly brewed filter coffee with bean/blend of your choice just talk to the barista who's in charge 😃..!!! VEGAN suitable, offering soymilk 😋👌 for your ☕ & other drinks (fresh juice, smoothie,...).Fun friendly staff, great interiors...Food & snacks Western style haven't had any so no review for food.Update: Jan 31st, 2019Back in town for ☕, tried the Coldbrew this time which is great.Ordered a ""vegan"" option of their muesli/fruit morning bowl - very small sized for whatcha pay.IMHO u can tell a big difference - lot more touristy than two years ago... + No ""wheels"" around anymore,...sad.There used to be bicycles hangin on walls etc","Rated 3.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Pauline “BLWFE” J,"Good spot to have lunch, with vegetarian options, western choice and fair prices. The service is good, even if it's service at the counter, they are smiling and attentive. I don't give 5 stars, because, even if the food was delicious, i think it was a little bit too 'fat' for me ... my belly hurt after the meal :)","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Avinash Singh,"Nice place for breakfast at love lane, in the night they operates as a bar and restaurant. Taste of food is nice, but a bit pricey.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Adina Aziz,"Cool place with good services from crew, and you don't have to wait long. The food was nice, the pizza, cake and good coffee too. The price not so expensive, even the cake only cost RM11.90","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Kbngooi from Penang,"Yummy Chicken Panini n good Cappuccino.Only the music is ""fighting* with the next door Cafe...Sit outside u will ""enjoyed"" 2 ""conflict"" music... Excellent service n friendly crews.....If u r local ..Dine in here ,u felt like tourist 👍😆","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Asmae AGUERSI,"I can say after traveling to many countries arround the world this is my best restaurant, awesome food and nice staff. Food is halal and they have a lot of choices. Thank u Man for ur kindness and ur professionalism. I love U @Wheeler’s ♥️","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Sarah Blazer,"I love their vegan sandwich so much! It's not only delicious, but literally two full sandwiches and fries for a decent price (by Georgetown standards). Also have good wifi and a bar.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Jeannie Koh,If you are a coffee lover like me you will love this place. All you need is a good day and GOOD COFFEE! The classic cheesecake tasted not too bad. Not fantastic either. I love their latte though..   ,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Hui Wen,"If you are looking for good coffee, here's not the place.We tried the cold brew and the taste was quite bland, which i guess it hasn't …MoreIf you are looking for good coffee, here's not the place.We tried the cold brew and the taste was quite bland, which i guess it hasn't been steep long enough.As for the handpour we ordered, not sure if the beans were too old, or the coffee to water ratio wasn't right, or some other factor which makes the coffee taste very sour and seems under extracted. Because for Ethiopia beans, we should be tasting some fruitiness and a light floral taste, which I totally dont taste it.However the cafe was well decorated and has a nice ambient. :)","Rated 2.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Asyaari Md Ismail,Quick supper with my family. Just a stroll down from Muntri Mews. Must try lava cake! My sons loved the spaghetti carbonara.,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Breyden Chuah,nice food and environment; it will be great if able to deco mocha instead look like milo ice. …Morenice food and environment; it will be great if able to deco mocha instead look like milo ice.menu view via barcode,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Shahrul Andeka,"As a Singaporean, the prices are cheap! And the standards of this cafe far surpasses many of the cafes back in Singapore! …MoreAs a Singaporean, the prices are cheap! And the standards of this cafe far surpasses many of the cafes back in Singapore!We ordered a Steak Sandwich, Classic Breakfast, Banana Pancakes and a Mushroom Salami Pizza. Drinks are Choco Banana and Mocha Chips Frappe. A total of ard RM$150. But it made the three of us full and pleased.The service staffs are friendly and attentive, and the food came fast and at the same time it ia absolutely delicious! Must visit!","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
C Wong,"Food in this restaurant was delicious and the ambience was nice. Heard is newly renovated. We ordered onion rings, coffee chicken(interesting taste), aglio olio pasta & fajita wrap. Staffs were polite. However, they need to improve on the …MoreFood in this restaurant was delicious and the ambience was nice. Heard is newly renovated. We ordered onion rings, coffee chicken(interesting taste), aglio olio pasta & fajita wrap. Staffs were polite. However, they need to improve on the service and the portions. Dishes are small. Staffs should bring customers to the tables according to the number of people. My family of 6 walked in and couldn’t find a table that can fit all of us. Saw a few big tables with only 2 people. Food was brought to our table without cutleries. We had to get them ourselves. We sat at the upper floor. It was very noisy when the place is full. Perhaps they can put some cushions or sofas to dampen the noise.","Rated 3.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Raamkumar Krishnan,"I like their selection of drinks. Instead of the traditional coffee drinks, they also have variety of other drinks like the mango yougurt smoothies which was really refreshing. I had their pumpkin soup too. Quite tasty and smooth","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Kevin Crowley,"Absolutely lovely. Attentive service and varied menu. European dishes only though - no local foods, which is a pity. Great spot for an Instagram-friendly brunch. Would recommend","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Nelson,Great place to dine in.Latte with soy milk is fantastic.Salmon spaghetti is not bad.Hawaiian pizza taste good,"Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
yu shiwei,Regular customer here but first time I give review because of poor food quality. Service is good. Hope can improve next time.,"Rated 2.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
S L,Staff are friendly and attentive.Environment is cosy and warm.However the big breakfast is just a plate of sadness…,"Rated 2.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Redzuan Sazali,One of the spot to enjoy good brunch menu. I love the ambiance of this place. The waiter is friendly and the food was amazing.,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
OOI SHEOW YEAN,"Nice and cosy dining place, many choices of western and healthy meal. Set lunch add rm1 get one lemon tea and desert.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
ZenSheng Tan,"Was looking thru the reviews and after that, I have high expectations for this cafe. Overall was okay, was expecting to get much more than what I expected.","Rated 3.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Zi Lei Hung,"Very popular cafe along Love Lane, probably because they sell cafe food and drinks that aren't alcoholic, making it suitable for families. Ordered a mojito (RM35 I think), which was way too sour for a mojito. The plastic stirrer also looks …MoreVery popular cafe along Love Lane, probably because they sell cafe food and drinks that aren't alcoholic, making it suitable for families. Ordered a mojito (RM35 I think), which was way too sour for a mojito. The plastic stirrer also looks like it has dirt inside that can't really be cleaned. Lava cake took close to an hour because the first one broke and they had to make it again. Server was very apologetic about it though. The vanilla ice cream that came with the lava cake tasted cheap, but I suppose it's alright since the lava cake was priced at RM18.The singer/band that day was amazing! She had a great voice and belted out pop songs non-stop for 45 mins.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Maxwell Yew,"Good Ambient, cozy place to hang out. Food portion is big n taste good, at least for breakfast.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Apurva Agarwal,"Really good service. Food is good. Tried coffee, chai latte in beverages and wheelers, salmon with poached eggs on toast, yoghurt bowl.","Rated 4.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
fatimah osman,"This place offers superb menu.. the banana pancakes is definitely a must, something to die for.. and latte as the closing","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
shilpa madhuri,Awesome english breakfast 😋 loved being here.I tried the wheelers big breakfast...the sausage and turkey bacon is really yummm,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Melissa Soo,"I would rank this as one of the top cafes in Penang. Food is great - good quality, delicious and well presented. Cool vibe, interior is nicely designed. Good service too.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Jumie TV,"I didnt really try the coffee (my friend did) but the food are suprisingly delicious.  Please try the spaghetti carbonara.  Decoration are very nice, eventhough they used recycle items,  but it looks exclusive and expensive.","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
د. شادي النعمان,"Nice cafe is a famous area in georgetown, nice design, well trained staff , my favourite dish there was the backed eggplanet","Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
sina Ed,Wheeler’s is the only restaurant i want to keep going back to so I can try everything on their menu. Such good food and coffee.👌😻,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Nicholas Choo,Nice place to chill and hangout with friends,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
Sheryn Ng,Had such an amazing breakfast for dinner at Wheelers with very affordable prices too! The food portion is value for money. Highly recommended.,"Rated 5.0 out of 5,",WHEELER'S,"67, Lorong Love, Georgetown, George Town, Penang"
AFIFAH SABJAN,"Absolutely the best middle eastern food in Penang. Trust me the food is a lot better than Lebanon, Halab whatsoever. So grateful we found this place. Definitely be our regular spot after this.","Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Kiah Tian Kang,A cozy environment for authentic Turkish and Arabic food. The service was good with friendly and attentive staff. The food was with reasonable price and super big portion. I’d like to recommend this restaurant to all the people who want to try this cuisine.,"Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
JUN XD,Surprisingly good food. Overall I like their home made bread and hummus. Price is reasonable.,"Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Nurul Sharifah Haji Mohamad,"My fourth visits to this place.Authentic turkish cuisines, fast service and polite and friendly staff. Foods tastes great ..especially mini mix kebab with comes with superbly soft bread. Lamb mandy was soft and rice taste authentic. Our …MoreMy fourth visits to this place.Authentic turkish cuisines, fast service and polite and friendly staff. Foods tastes great ..especially mini mix kebab with comes with superbly soft bread. Lamb mandy was soft and rice taste authentic. Our highlight is the soft chewy kunafa served hot. Given free turkish pudding with mixed nut topping which is so refreshing on a sunny day. Overall,a highly recommended place,probably the best arabic based cuisine restaurant in penang. Will definitely and will always come back","Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Sasha Nehru,Food was absolutely delicious. They have moved from their old place opposite the old Tarbush to next to By The Sea.,"Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Fawwad Ahmed,"Very authentic middle eastern cuisine, nice and friendly staff.","Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
June Thow,"The food is awesome, their fahsah lamb is better than the Arabic restaurant we usually goes to. Reasonable pricing with generous portion of meal. Staffs are friendly and helpful. We had a good lunch 😊","Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Smita Shah,The food was delicious. Excellent service too. The owners themselves cook and serve.  We loved the Turkish tea with fresh mint growing right where I was seated. We had the vegetarian platter and falafel. Definitely a must visit.,"Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Danny Chew,Food is very delicious with great portions. Price is quite reasonable. Arguably slightly cheaper than most of places. We had the lamb Mandy and it was very tender and flavourful. Lamb kebab is also a must have.,"Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Fer Caril,Location and ambience are perfect..foods are nice and not too pricey. Foods are as natural as it could get. Would definitely recommend and would make a second trip definitely. Authentic Mediterranean cuisine.,"Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Aiman Bazli,The dish is really delicious and a lot of stuff inside one dish..one dish is enough to full our stomach,"Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
SNS,"Step in with doubt,but it was cleared as the last plate served.Turkey Cuisine at its finest.Superb Customer Service.Try the experience.You have to taste it,to believe.","Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
lara,"Excellent service, delicious & authentic food, good portion size, reasonable prices. Large selection of drinks and vegetarian dishes. The bread was very good: soft and sesame seeds inside. Will definitely go back.","Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Frederick Pui,Very pleasant dining and I had the mutton mandy which is soft stewed lamb on basmati rice …MoreVery pleasant dining and I had the mutton mandy which is soft stewed lamb on basmati riceVery fragrant and the lamb soup they comes with it was good.Turkish is nice and strong and goes good with the Turkish delight dessert.Will be back to try the other dishes,"Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
Eira Adnan,"Awesome! I've been here a few times. Try so many difference kind of food at this. My kids and me are really love it. Everything about this place is wonderful, service, food and ambiance with traditional Yemeni music incomparable. The salads and lamb is superb. Highly recommended.","Rated 5.0 out of 5,",Rubin Mardini Cafe & Restaurant,"591 Jalan Batu Ferringhi Batu Ferringhi, Pulau Pinang"
