Author,Review,Rating,Restaurant,Location
Tajul Ariffin Shahul Hamid,"Had an office farewell lunch here recently. New place with a modern ambience and decor. Food quality is good and has a very authentic, homely Italian feel. Lobster pasta was the star of the dinner, appetizers were tasty especially the …MoreHad an office farewell lunch here recently. New place with a modern ambience and decor. Food quality is good and has a very authentic, homely Italian feel. Lobster pasta was the star of the dinner, appetizers were tasty especially the mozarella rice balls, and the desserts were delightful (pro tip: Chocolate Lava Cake!) Definitely two thumbs up for me!","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Nicholas Wong,"Wow. Simply wow! The smoked chicken pizza was so delicious! Too bad that day I was rushing for time and couldn’t dine in, otherwise I would have surely sat there and eat instead. Even take out pizza was still hot and crispy.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Rodge Madinger,"The Positano Risto is a restaurant that serves many different types of food, but I especially like their Lamb shank and beef ball. The lamb shank was cooked to perfection with the perfect amount of seasoning and sauce on top. It was so …MoreThe Positano Risto is a restaurant that serves many different types of food, but I especially like their Lamb shank and beef ball. The lamb shank was cooked to perfection with the perfect amount of seasoning and sauce on top. It was so tender it just fell off the bone. The beef balls were also really good, they had a nice flavor and melted in my mouth.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Saiful Jazri Zahari,"When I saw their banner that they're opening, I was excited. Singapore's best Halal Italian restaurant opening in Publika. When I tried it yesterday for iftar I was quite disappointed. …MoreWhen I saw their banner that they're opening, I was excited. Singapore's best Halal Italian restaurant opening in Publika. When I tried it yesterday for iftar I was quite disappointed.Maybe it was the menu I chose or perhaps because I was fasting the whole day but some how, it wasn't up to my expectations.  Touted as the best halal Italian restaurant in Singapore I had high expectations but it fell really short after these dishes.Charbroiled cod fish with potato rosti. The fish was large and moist. Very rare to see a large piece of cod fish with that price. Unfortunately it tasted oily. Perhaps it was due to the butter lemon oil or butter chilli oil but again, cod itself tastes rich and set ontop of oily potato rosti and creamy rocket dressing, well for me it was over the top in richness. What a shame as the fish on its own was quite good.The baked mac and cheese with slice chicken was quite okay. I loved the mozzarella but after a while it got to cheesy for me as well. The  homemade chicken sausage with mushrooms were up to my expectations as it should be but the truffle fries could do with a tad more truffle oil.Dinner was saved by dessert. The molten chocolate  ĺava. Service was fast and friendly, which is a real plus. Layout of the restaurant is not really stroller friendly with steps and. Arrow brjtđàFor the price I paid, I believe there are many more halal Italian restaurants I KL I can go to that is tastier with the same price. Will I return? Probably to try other menu but if the result is similar, I'll give this restaurant a miss.","Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Leena Rajaretnam,Great service. Our waiter Jeeva was very good. Food overall was good. A bit disappointed as I wanted to try their Lobster with pasta but unfortunately was unavailable that day.,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Shahril Hashim,Great place. Superb food..definitely coming again..,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Zam Abdullah,"The food is unbelievable. Very tasty. And the portion is enough to fill you up. For me, this is the best halal Italian restaurant in Kuala Lumpur.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
selvam tr,"This is what I have to say about Positano Risto @ Publika. Reservation was easy, friendly and helpful staffs. The food was delicious, thank you Chef and everyone in the kitchen. Didn't have space for dessert tho; will visit again.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Melor Syaza,"Their staff were friendly and helpful. The location was a bit difficult to find but the food was superb ! Their pizza and fettuccine carbonara was the best thing we ordered, the salad was mediocre. The tiramisu was good as well !","Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
QuiNn Lu,"Valuable for the price. We had the tasteful squid ink pasta. Not only it is the best food in this restaurant, it's also the best squid ink pasta in town. It's so fresh, no fishy smell at all. Pizza was very interesting too. Other than …MoreValuable for the price. We had the tasteful squid ink pasta. Not only it is the best food in this restaurant, it's also the best squid ink pasta in town. It's so fresh, no fishy smell at all. Pizza was very interesting too. Other than these, we also had their caramel Panna Cotta. Amazingly, it tastes good and was not deadly sweet. It's weird to describe a caramel in this way. But trust me, it is not sweet!","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Farah Zolkepli,"Come here for their Cannoli, it’s just okay. Filling is good but their pastry could be improved, over fried and feel like they reuse the oil for frying. Pizza dough is excellent thin crust but could use a lil bit more cheese. Price wise: expensive. Will come back to try their pasta tho, looks good.","Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Fang Huifen,"Had a great experience eating there. The place has really nice vibe. Service were fast and the waiter were friendly too. Food-wise, they come faster than expected and very delicious. Hoping to come again with my family soon!!","Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Simon,Pasta and risotto are above my expectation. The pizza needs to be improved though. I would come again and try another menu.,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Iylia Farhan,Food is good but abit pricy,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Chia Hwei Ter,"The signature Boston lobster linguine is superb and it's truly fresh. Most importantly, the services provided by positano is good especially thanks to Anwar for serving us.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Hassannar Salma,Nice environment. Friendly staffs. Food nice. Great pizza.,"Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Yana Daniel,We celebrate b'day party in here... Price is affordable.. Staff is polite and friendly... I'm having carbona etc.. All food is delicious 😘,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Hassanin Ahmed,"This has to be the worst “authentic” Italian place in KL. The food is bland and extremely subpar. …MoreThis has to be the worst “authentic” Italian place in KL. The food is bland and extremely subpar.The pizza is undercooked, the ground beef is drier than the Sahara desert.","Rated 1.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Vishnupriya Anant,A great place for Italian food.  The food tasted great and they have a kids eat free option as well. Located in Publika.,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Shamiera Zahid,"Was there to celebrate my big brother's birthday. Mainly we had pizza and pasta. Food and beverage were excellent. I love how friendly and helpful the staff were. All in all, everything was fantastic. We had fun. Thank you so much!","Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Missasheyqin,"We had dinner last few days. Service in the restaurant was good.We cant finished the pizza so we take away.Reach home I kept the pizza stght in the fridge, the next morning I open the box …MoreWe had dinner last few days. Service in the restaurant was good.We cant finished the pizza so we take away.Reach home I kept the pizza stght in the fridge, the next morning I open the box and I found cockroach under the pizza.I file a complaint, even attached the picture but no reply , not even an apology, very disappointed. Wont recommend anyone.","Rated 1.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Jia L,Yummy. Should try some pizza next time =),"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Hana MK,Lovely staff and ambince. Food a bit pricey as the portion was not very big. The bruschetta was very nice,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Muhammad Daniyal Abdul Latif,"great halal italian food, very friendly staff...even manage to talk to the owner and get a complementary creme brule for celebrating my mother's birthday there...overall satisfying service","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Bhawani “BS” Singarajah,"Really wonderful food and ambience.I made a reservation with Jeeva,for  birthday lunch .Jeeva also recommended the molten lava cake as a birthday cake.We really enjoyed it though it was really filling.Excellent service,great food and wonderful ambience.I must add I am vegetarian,there were an array of options","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Rachel Chong,The overall food was good and the price is reasonable. We didn't make any reservations but lucky enough to grab the only table available for us.,"Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Nordin Hasan,Great place for lunch!,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Sazali M Salleh,"Alhamdulillah...we finally celebrated my belated 55th birthday here, sans Daniel...and it felt like celebrating in Positano, Italy!! The food was great and delicious, and the staffs were very polite and curteous...we decided to dine al …MoreAlhamdulillah...we finally celebrated my belated 55th birthday here, sans Daniel...and it felt like celebrating in Positano, Italy!! The food was great and delicious, and the staffs were very polite and curteous...we decided to dine al fresco, as the weather was nice, after some intermittent showers, and it was the correct decision as we enjoyed our dinnertime tremendously...we were greeted by Mr Ishak, one of the co owners, and he was kind enough to snap our family photos, after showing us the best spot for 'kodak moment'..at the end of our meal, my son and daughter were fighting to pay for the hefty bills...and the honour was finally won by my son, but our friendly waiter cheekily suggested that my daughter pre pay for our next dinner tomorrow night!!","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
chern yongxun,"Nice little Italian place in publika, service was good. Waiter is helpful with smile on their faces. Food wise slightly on the higher side. Linguini was good but the pasta could be a little more Al Dante, calzone pizza was the bomb, crust …MoreNice little Italian place in publika, service was good. Waiter is helpful with smile on their faces. Food wise slightly on the higher side. Linguini was good but the pasta could be a little more Al Dante, calzone pizza was the bomb, crust was good cheese portion was good. But I feel that the delicious  calzone price of 60rm could come with slightly more ingredients. Overall great experince","Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Darren Saw,"The food are nice, must try the lobsters and pizza. The service is very good too.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Chrystian Teh Tia Hon,"Great food, there is a kids menu too! Your lil ones will love this place. Service is top notch! Well done 👍🏻","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
hamudan talib,first time...here food 👍👍👍👍👍service 👍👍👍👍..friendly staff👎👎🐽at 930 all staff faces turn to 🐽...specialy guy with black dress....we know …Morefirst time...here food 👍👍👍👍👍service 👍👍👍👍..friendly staff👎👎🐽at 930 all staff faces turn to 🐽...specialy guy with black dress....we know that u close at 10 but u dont need to show your 🐽face..clearing everything on the table without saying anyhing.....😔😔😔,"Rated 1.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Nish M,"place is very very expensive. food is good, dont get me wrong but really very expensive. squid ink is rm40.... pizza rm80... before tax.","Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Hidayatul Hannah,"I had the most amazing lunch yesterday with my friend. From the decor, service, ambiance and food… everything was absolutely perfect 👌🏻❤️. Will definitely come here again to try something else   ","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Ali Shehzad,Made us wait over an hour for a pizza. Kept moving by 10 mins. Extremely disappointed.Average pasta.,"Rated 1.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Lee Zhi Fei,"Decent food, helpful waiter.Highly recommend their Biscoff Cheesecake for dessert.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Muhammad M.T.,Best place you could find halal authentic italian food in the town. Everything we ordered was delicious. Service was good and their staffs were very friendly. Recommended.,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Christian Darcy Alcala,Great ambiance with good selection. For taste was superb and presentation excellent. Highly recommended.,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Nady,Halal italian food in town. Been there few times already and i like the mushroom on baguette and pesto pasta,"Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Mohamad Rosli,This is s halal Italian restaurant. Serve one of the best pizza in town. No alcoholic drinks here. I had lobster wild mushroom and pizza. Friendly and efficient service.,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Lee Wei Chung,Food was excellent. The service crew is very active and helpful as welll.,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Azwar Rico,"Awesome Italian restaurant, cozy ambience.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Derick Tan,Lived up to expectations. That means good. Will go there again. The staff hospitality is as good as it gets,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Faeez Mohd Soffi,"Had the lobster linguini, pepperoni pizza and the truffle fries. All were excellent. This place does not serve alcohol.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Fayth Cera,Halal Italian Restaurant with a lot of options. They also served my Favorite Dessert.,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Yosuke,The price is little bit expensive but worth than the price. Staff is well-trained and cobsiderate.They serve fast.,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Fazlin Mazlan,Everything we ordered were delicious. My craving for ravioli is satisfied. Will definitely come back.,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Tinn Tinn,Great service!Food is good tho' slightly on pricy side. The restaurant is very clean.,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
CL Pui,Ordered squid ink pasta and truffle mushroom risotto... the taste is just average and did not meet my expectation.,"Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Gan Jennifer,Very good atmosphere here and food is pretty good. Price is fair too.,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Afiqah Sakinah,"Nice ambience, friendly staff and good food. The first halal Italian restaurant!","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Sushil Pagaria,"Just had spaghetti Arabiata and found a hair in it, after reporting to staff …they took it away asked for a replacement dish which we denied …not sure now on the quality of food that we consumed …unimaginable for a restaurant that boasts to be no 1 in KL. Futher got charged as well may be as well charge extra for the hair as well 😞😞","Rated 1.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
WK N,"Good food, friendly servers, ample dining outdoor space - great for current times!","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Julian Chow,The staffs were friendly and helpful. The seafood was fresh and the risotto was cooked perfectly,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Sudesh,It was okay for a casual meal with a coffee. Suitable for lunch or dinner after business meeting as well.,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Eileen Lee,"Decided to try this place from reading the good reviews but unfortunately it failed to live up to expectation. We had the squid ink seafood pasta and four seasons pizza. Overall the flavours were pretty flat. The pasta was mediocre with a …MoreDecided to try this place from reading the good reviews but unfortunately it failed to live up to expectation. We had the squid ink seafood pasta and four seasons pizza. Overall the flavours were pretty flat. The pasta was mediocre with a stingy portion of seafood, definitely not worthy of RM45++. The pizza was also underwhelming for its price tag. What was most disappointing was its crust - it was like a pita chip. Service was decent and ambiance is nice, but still doesn’t compensate for the uninspiring food.","Rated 1.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Cheryl T,Pizza and pasta are mediocre. Risotto was quite good. Roast chicken was slightly undercooked.,"Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Lily Lee,Standard of food drops tremendously . Watery n sour oxtail soup.  Only gud is their tiramisu.. to add 1 star,"Rated 2.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Benny Nogen (bennedictxiii),Had it before but once again...service was nice and food was good...worth it for its price and atmosphere !! HIGHLY RECOMMENDED!,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
May Yeng,Really love the foods here! Highly recommended. The portion is quite good for the price we paid. Love especially the seafood soup and the pesto we ordered was also superb. Seafood risotto tastes quite the same with seafood soup though. But all is good and will definitely be back!,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Ming Han Teo,I arrived during peak hours but despite that one of the foods came early with two plain waters served meanwhile. The pesto pasta would be my absolutely favorite out of the two main dishes I ordered. One of the servers named Malik was very friendly and kind to us too.,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
C L,"Good vibes, good food notwithstanding the mediocre dessert","Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Puvan Sivagurunathan,Best damn squidink pasta in town. The rest of their menu ain't bad either. The icing on the cake will be their friendly staff.,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
AnasCavaliers,"Everything was great, from the food to the amazing hospitality. We were welcomed with a complimentary plate of bruschetta pomodoro, a perfect snack for the appetizer. It was light but it tasted so good. Ordered the black angus ribeye and …MoreEverything was great, from the food to the amazing hospitality. We were welcomed with a complimentary plate of bruschetta pomodoro, a perfect snack for the appetizer. It was light but it tasted so good. Ordered the black angus ribeye and lamb fettuccine as the mains, no complaints, they tasted amazing. Ordered the signature Oreo Chocolate Lava Stack, it was one of the richest and satisfying desserts I’ve ever tasted, every bite was rich but makes you want to have more. Then, we were also served with a complimentary creme brulee. We didn’t expect this, but it was a really nice gesture from the restaurant. So in total, we got TWO complimentary items from them that night! Shoutout to Jeeva, Malik, Palani & Anwar for making our experience a memorable one. Definitely gonna come back again for their pizza next time!","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Soon Wei,"Straight up & hands down delicious. If you're looking for Italian food, you'll just have to believe the reviews given to this restaurant. …MoreStraight up & hands down delicious. If you're looking for Italian food, you'll just have to believe the reviews given to this restaurant.We've ordered 'Celebration Sets' as shown on their website.Long delivery (due to distance), but a bit of heating and it's good to go!Now I'm looking forward to eat there instead. :DWe've ordered:🥖 Appetizers ~ Bruschetta Alla Funghi (4 pcs)🍝 Seafood Aglio Olio Linguine With Sun-dried Tomatoes🍗 Grills ~ Positano Braised Beef Panino","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
alia salleh,A very good choice for outdoor dine-in (dine-out?). Food is tasty with good portion. Staff is attentive and very friendly.,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Haris Mokhtar,"This is the best Italian restaurant I have ever been. Perfect for dating and to bring the one for celebration. The price is also reasonable and the waiter and service is also very good. They are really friendly and even explain the food …MoreThis is the best Italian restaurant I have ever been. Perfect for dating and to bring the one for celebration. The price is also reasonable and the waiter and service is also very good. They are really friendly and even explain the food very well.They even sing birthday song for me 😄 and give complementary brithday cake. And the most import, it is Halal! I would recommend here for dating and for family gathering.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Imraan Mikayil,this place is amazing. you haven’t fully lived until you’ve been here,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Thomas Lee,"Visited at 8pm on a Friday.Waiters could be more attentive, was very hard to get their attention as we were …MoreVisited at 8pm on a Friday.Waiters could be more attentive, was very hard to get their attention as we were seated at the corner of the restaurant.Pizza was good. Seafood marinara could use more tomato taste to it. Mango tango was nice.Price wise quite steep. Around RM40-RM50 per dish.","Rated 3.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Farida Nor,the mushroom risotto is so creamy so sedap... pannacota also sedap....,"Rated 4.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Mun yin shing,"We were there on a weekday night, it's a casual dinner for my family of 3.I never expected the attentiveness from every employee of Positano. …MoreWe were there on a weekday night, it's a casual dinner for my family of 3.I never expected the attentiveness from every employee of Positano.First for the warm water for my daughter who is four years old, trust me , this is the first time I had warm water without asking for my daughter.Secondly, the plates and utensils were replaced after each course. This action, made me really looking forward to dig into the new course served.Last, I was jus casually looking around into the shop, a gentleman came out ( I was sitting outside, normally will be ignored ) and asked am I waiting for my dish to be served. I am totally impressed with the sensitivity of the gentleman.The whole team is jus perfectly presented , from the front liners to the kitchen staffs, the service and the food are  commendable.Great work team Positano.","Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
Muhamad Syahrul Asyraf,amazingthe pizza & pasta taste great!,"Rated 5.0 out of 5,",Positano Risto @ Publika,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, No. 1, Jalan Dutamas 1, Solaris Dutamas, Kuala Lumpur"
